season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2012,327,TX Wesleyan,NA,1026,1,1,2,0.5,1-1,FIU,1317.5,1199.1,NA,2026-09-01T12:33:29Z,1026,2026-08-26,0
2012,328,UL Monroe,Sun Belt Conference,1024.9,3,26,29,0.103,3-26,Louisiana,1439.8,1533.2,NA,2026-09-01T12:33:29Z,1024.9,2026-08-26,0
2012,329,N Arizona,Big Sky Conference,1023.4,5,24,29,0.172,5-24,Arizona St,1532.4,1386,NA,2026-09-01T12:33:29Z,1023.4,2026-08-26,0
2012,330,New Orleans,NA,1022.5,1,7,8,0.125,1-7,Alcorn St,886,1543.1,NA,2026-09-01T12:33:29Z,1022.5,2026-08-26,0
2012,331,Prairie View,Southwestern Athletic Conference,1019.8,14,18,32,0.438,14-18,SF Austin,1404.9,1157,NA,2026-09-01T12:33:29Z,1019.8,2026-08-26,0
2012,332,Saint Peter's,Metro Atlantic Athletic Conference,1001,5,26,31,0.161,5-26,Siena,1397.1,1490.6,NA,2026-09-01T12:33:29Z,1001,2026-08-26,0
2012,333,Canisius,Metro Atlantic Athletic Conference,996.3,5,25,30,0.167,5-25,Marist,1324.8,1411.3,NA,2026-09-01T12:33:29Z,996.3,2026-08-26,0
2012,334,Kennesaw St,ASUN Conference,984.6,3,28,31,0.097,3-28,Chattanooga,1248.2,1533.5,NA,2026-09-01T12:33:29Z,984.6,2026-08-26,0
2012,335,AR-Pine Bluff,Southwestern Athletic Conference,983.5,11,22,33,0.333,11-22,Miss Valley St,1371.4,1308.6,NA,2026-09-01T12:33:29Z,983.5,2026-08-26,0
2012,336,Longwood,NA,978.3,10,21,31,0.323,10-21,VMI,1228.5,1269.5,NA,2026-09-01T12:33:29Z,978.3,2026-08-26,0
2012,337,N Illinois,Mid-American Conference,968.1,5,26,31,0.161,5-26,Toledo,1425.5,1472.1,NA,2026-09-01T12:33:29Z,968.1,2026-08-26,0
2012,338,SC State,Mid-Eastern Athletic Conference,915.2,5,26,31,0.161,5-26,Gardner-Webb,1222.3,1307.8,NA,2026-09-01T12:33:29Z,915.2,2026-08-26,0
2012,339,Navy,Patriot League,910.3,3,26,29,0.103,3-26,Mount St Mary,1094.5,1400.6,NA,2026-09-01T12:33:29Z,910.3,2026-08-26,0
2012,340,Omaha,NA,905.3,11,18,29,0.379,11-18,N Illinois,968.1,1026.1,NA,2026-09-01T12:33:29Z,905.3,2026-08-26,0
2012,341,UC Davis,Big West Conference,902.6,5,26,31,0.161,5-26,Fullerton,1538.9,1441,NA,2026-09-01T12:33:29Z,902.6,2026-08-26,0
2012,342,UT Martin,NA,893.6,4,27,31,0.129,4-27,UAB,1640.4,1442.4,NA,2026-09-01T12:33:29Z,893.6,2026-08-26,0
2012,343,Alcorn St,Southwestern Athletic Conference,886,10,22,32,0.312,10-22,Southern,1088.3,1146.1,NA,2026-09-01T12:33:29Z,886,2026-08-26,0
2012,344,Jackson St,Southwestern Athletic Conference,871.9,7,24,31,0.226,7-24,SMU,1552.2,1324.1,NA,2026-09-01T12:33:29Z,871.9,2026-08-26,0
2012,345,Milligan,NA,860.3,0,5,5,0,0-5,NA,NA,1436,NA,2026-09-01T12:33:29Z,860.3,2026-08-26,0
2012,346,Montreat ,NA,854.9,0,4,4,0,0-4,NA,NA,1365.1,NA,2026-09-01T12:33:29Z,1500,2026-09-01,-645.1
2012,347,Spring Hill,NA,845.2,0,4,4,0,0-4,NA,NA,1461.6,NA,2026-09-01T12:33:29Z,845.2,2026-08-26,0
2012,348,Chicago St,NA,840.3,4,26,30,0.133,4-26,Purdue FW,1313.9,1399.7,NA,2026-09-01T12:33:29Z,840.3,2026-08-26,0
2012,349,Alabama A&M,Southwestern Athletic Conference,831.6,7,21,28,0.25,7-21,Prairie View,1019.8,1165.2,NA,2026-09-01T12:33:29Z,831.6,2026-08-26,0
2012,350,UMBC,America East Conference,828.2,4,26,30,0.133,4-26,New Hampshire,1204.4,1324.2,NA,2026-09-01T12:33:29Z,828.2,2026-08-26,0
2012,351,SD Christian,NA,827.5,0,4,4,0,0-4,NA,NA,1457.5,NA,2026-09-01T12:33:29Z,827.5,2026-08-26,0
2012,352,Fair Dickinson,Northeast Conference,813.1,3,26,29,0.103,3-26,St Francis BK,1310.8,1394.7,NA,2026-09-01T12:33:29Z,813.1,2026-08-26,0
2012,353,Westminster UT,NA,792.7,1,0,1,1,1-0,N Colorado,1235.8,1235.8,NA,2026-09-01T12:33:29Z,792.7,2026-08-26,0
2012,354,Bryant,Northeast Conference,789,2,28,30,0.067,2-28,St Francis PA,1076.1,1423.7,NA,2026-09-01T12:33:29Z,789,2026-08-26,0
2012,355,ElizCity,NA,788.8,1,0,1,1,1-0,Norfolk St,1616,1616,NA,2026-09-01T12:33:29Z,788.8,2026-08-26,0
2012,356,No New Mexico,NA,770.1,0,4,4,0,0-4,NA,NA,1494,NA,2026-09-01T12:33:29Z,770.1,2026-08-26,0
2012,357,Grambling,Southwestern Athletic Conference,740.2,4,24,28,0.143,4-24,AR-Pine Bluff,983.5,1257.8,NA,2026-09-01T12:33:29Z,740.2,2026-08-26,0
2012,358,Dillard,NA,734.8,0,4,4,0,0-4,NA,NA,1257.8,NA,2026-09-01T12:33:29Z,734.8,2026-08-26,0
2012,359,BYU Hawaii,NA,732.9,0,2,2,0,0-2,NA,NA,1984.2,NA,2026-09-01T12:33:29Z,732.9,2026-08-26,0
2012,360,Towson,Colonial Athletic Association,731.3,1,31,32,0.031,1-31,UNC Wilmington,1453.5,1622.4,NA,2026-09-01T12:33:29Z,731.3,2026-08-26,0
2012,361,SW MN St,NA,726.9,0,2,2,0,0-2,NA,NA,1709.4,NA,2026-09-01T12:33:29Z,726.9,2026-08-26,0
2012,362,Vanguard,NA,715.7,0,2,2,0,0-2,NA,NA,1500.4,NA,2026-09-01T12:33:29Z,715.7,2026-08-26,0
2012,363,Ferris St,NA,713,0,2,2,0,0-2,NA,NA,1780.8,NA,2026-09-01T12:33:29Z,713,2026-08-26,0
2012,364,Palm Beach Atl,NA,712.2,0,2,2,0,0-2,NA,NA,1720.2,NA,2026-09-01T12:33:29Z,712.2,2026-08-26,0
2012,365,Rio Grande,NA,709.6,0,2,2,0,0-2,NA,NA,1552.3,NA,2026-09-01T12:33:29Z,709.6,2026-08-26,0
2012,366,Western St.,NA,708.7,0,2,2,0,0-2,NA,NA,1717.2,NA,2026-09-01T12:33:29Z,708.7,2026-08-26,0
2012,367,Redlands,NA,706.5,0,2,2,0,0-2,NA,NA,1793.1,NA,2026-09-01T12:33:29Z,706.5,2026-08-26,0
2012,368,Chaminade,NA,703.4,0,3,3,0,0-3,NA,NA,1918.4,NA,2026-09-01T12:33:29Z,703.4,2026-08-26,0
2012,369,CS San Marcos,NA,701.1,0,3,3,0,0-3,NA,NA,1873.1,NA,2026-09-01T12:33:29Z,701.1,2026-08-26,0
2012,370,Paul Quinn,NA,698.1,0,2,2,0,0-2,NA,NA,1801.7,NA,2026-09-01T12:33:29Z,698.1,2026-08-26,0
2012,371,MT Tech,NA,697,0,3,3,0,0-3,NA,NA,1555.1,NA,2026-09-01T12:33:29Z,697,2026-08-26,0
2012,372,Virginia-Wise,NA,695.5,0,6,6,0,0-6,NA,NA,1290.6,NA,2026-09-01T12:33:29Z,695.5,2026-08-26,0
2012,373,Rochester Univ.,NA,695.3,0,4,4,0,0-4,NA,NA,1296.4,NA,2026-09-01T12:33:29Z,695.3,2026-08-26,0
2012,374,Reinhardt,NA,693,0,4,4,0,0-4,NA,NA,1206.4,NA,2026-09-01T12:33:29Z,693,2026-08-26,0
2012,375,Dallas Christ.,NA,692.1,0,4,4,0,0-4,NA,NA,1227.5,NA,2026-09-01T12:33:29Z,692.1,2026-08-26,0
2012,376,Harris Stowe,NA,690.9,0,2,2,0,0-2,NA,NA,1790.8,NA,2026-09-01T12:33:29Z,690.9,2026-08-26,0
2012,377,Hope Inter.,NA,688.4,0,2,2,0,0-2,NA,NA,1417,NA,2026-09-01T12:33:29Z,688.4,2026-08-26,0
2012,378,W. Virginia Tech,NA,686.1,0,2,2,0,0-2,NA,NA,1560.4,NA,2026-09-01T12:33:29Z,686.1,2026-08-26,0
2012,379,LA Christian,NA,678.8,0,2,2,0,0-2,NA,NA,1506.1,NA,2026-09-01T12:33:29Z,678.8,2026-08-26,0
2012,380,Pomona P,NA,677.6,0,2,2,0,0-2,NA,NA,1391.9,NA,2026-09-01T12:33:29Z,677.6,2026-08-26,0
2012,381,Mid-Continent,NA,676.8,0,2,2,0,0-2,NA,NA,1405.7,NA,2026-09-01T12:33:29Z,676.8,2026-08-26,0
2012,382,Spalding,NA,676.1,0,2,2,0,0-2,NA,NA,1374.8,NA,2026-09-01T12:33:29Z,676.1,2026-08-26,0
2012,383,Lyon College,NA,673,0,2,2,0,0-2,NA,NA,1570.8,NA,2026-09-01T12:33:29Z,673,2026-08-26,0
2012,384,La Sierra,NA,670.4,0,3,3,0,0-3,NA,NA,1567.6,NA,2026-09-01T12:33:29Z,670.4,2026-08-26,0
2012,385,Mayville St,NA,669.4,0,3,3,0,0-3,NA,NA,1560.8,NA,2026-09-01T12:33:29Z,669.4,2026-08-26,0
2012,386,Linfield,NA,666.9,0,2,2,0,0-2,NA,NA,1444,NA,2026-09-01T12:33:29Z,666.9,2026-08-26,0
2012,387,Joh. & Wales CO,NA,666.5,0,4,4,0,0-4,NA,NA,1240.8,NA,2026-09-01T12:33:29Z,666.5,2026-08-26,0
2012,388,Randolph,NA,663.1,0,2,2,0,0-2,NA,NA,1394.3,NA,2026-09-01T12:33:29Z,663.1,2026-08-26,0
2012,389,Methodist,NA,662.9,0,2,2,0,0-2,NA,NA,1490.4,NA,2026-09-01T12:33:29Z,662.9,2026-08-26,0
2012,390,MacMurray College,NA,661.4,0,2,2,0,0-2,NA,NA,1332.8,NA,2026-09-01T12:33:29Z,661.4,2026-08-26,0
2012,391,Loyola (LA),NA,660.1,0,2,2,0,0-2,NA,NA,1103.3,NA,2026-09-01T12:33:29Z,660.1,2026-08-26,0
2012,392,Jarvis Chr,NA,656.1,0,2,2,0,0-2,NA,NA,1403.2,NA,2026-09-01T12:33:29Z,656.1,2026-08-26,0
2012,393,Hannibal-LaGrange Co,NA,655.8,0,2,2,0,0-2,NA,NA,1234.4,NA,2026-09-01T12:33:29Z,655.8,2026-08-26,0
2012,394,Eureka Coll,NA,651.8,0,2,2,0,0-2,NA,NA,1362,NA,2026-09-01T12:33:29Z,651.8,2026-08-26,0
2012,395,CO Christian,NA,651.1,0,2,2,0,0-2,NA,NA,1420,NA,2026-09-01T12:33:29Z,651.1,2026-08-26,0
2012,396,Hus-Till,NA,648.4,0,2,2,0,0-2,NA,NA,1464.6,NA,2026-09-01T12:33:29Z,648.4,2026-08-26,0
2012,397,Lynchburg,NA,641.3,0,2,2,0,0-2,NA,NA,1434.8,NA,2026-09-01T12:33:29Z,641.3,2026-08-26,0
2012,398,Oakland City,NA,641.1,0,3,3,0,0-3,NA,NA,1524.3,NA,2026-09-01T12:33:29Z,641.1,2026-08-26,0
2012,399,Barber Scotia,NA,640.9,0,2,2,0,0-2,NA,NA,1251.2,NA,2026-09-01T12:33:29Z,640.9,2026-08-26,0
2012,400,Lees McRae,NA,640.1,0,2,2,0,0-2,NA,NA,1292.4,NA,2026-09-01T12:33:29Z,640.1,2026-08-26,0
2012,401,Menlo,NA,638.1,0,3,3,0,0-3,NA,NA,1439.6,NA,2026-09-01T12:33:29Z,638.1,2026-08-26,0
2012,402,Joh. & Wales NC,NA,635.6,0,2,2,0,0-2,NA,NA,1251.2,NA,2026-09-01T12:33:29Z,635.6,2026-08-26,0
2012,403,Howard Payne,NA,635.1,0,2,2,0,0-2,NA,NA,1264.2,NA,2026-09-01T12:33:29Z,635.1,2026-08-26,0
2012,404,Alice Lloyd,NA,633.5,0,2,2,0,0-2,NA,NA,1225.4,NA,2026-09-01T12:33:29Z,633.5,2026-08-26,0
2012,405,WA Adventist,NA,625,0,2,2,0,0-2,NA,NA,1046.8,NA,2026-09-01T12:33:29Z,625,2026-08-26,0
2012,406,Victory College,NA,619.5,0,3,3,0,0-3,NA,NA,1361,NA,2026-09-01T12:33:29Z,619.5,2026-08-26,0
2012,407,Ecclesia,NA,617.4,0,2,2,0,0-2,NA,NA,1090.7,NA,2026-09-01T12:33:29Z,617.4,2026-08-26,0
2012,408,UC Santa Cruz,NA,614.1,0,2,2,0,0-2,NA,NA,1110.2,NA,2026-09-01T12:33:29Z,614.1,2026-08-26,0
2012,409,VA Intermont,NA,610.7,0,2,2,0,0-2,NA,NA,1075.5,NA,2026-09-01T12:33:29Z,610.7,2026-08-26,0
2012,410,Pacifica College,NA,608.5,0,2,2,0,0-2,NA,NA,1245.2,NA,2026-09-01T12:33:29Z,608.5,2026-08-26,0
2012,411,Binghamton,America East Conference,598.8,2,29,31,0.065,2-29,Vermont,1555.7,1339.6,NA,2026-09-01T12:33:29Z,598.8,2026-08-26,0
2012,412,Roosevelt,NA,588.9,0,2,2,0,0-2,NA,NA,1070.3,NA,2026-09-01T12:33:29Z,588.9,2026-08-26,0
2012,413,Johnson FL,NA,582.4,0,2,2,0,0-2,NA,NA,1149.8,NA,2026-09-01T12:33:29Z,582.4,2026-08-26,0
2012,414,Southern VA,NA,579.1,0,2,2,0,0-2,NA,NA,1146.2,NA,2026-09-01T12:33:29Z,579.1,2026-08-26,0
2012,415,Saint Mary College,NA,571.4,0,2,2,0,0-2,NA,NA,1126.1,NA,2026-09-01T12:33:29Z,571.4,2026-08-26,0
2012,416,NWMoSt,NA,561.9,1,0,1,1,1-0,Kansas City,1263.1,1263.1,NA,2026-09-01T12:33:29Z,561.9,2026-08-26,0
2012,417,Quincy,NA,560,1,0,1,1,1-0,UIC,1172.6,1172.6,NA,2026-09-01T12:33:29Z,560,2026-08-26,0
2012,418,Webber Int,NA,555.6,0,3,3,0,0-3,NA,NA,1172.9,NA,2026-09-01T12:33:29Z,555.6,2026-08-26,0
2012,419,Central Penn,NA,552.7,0,3,3,0,0-3,NA,NA,1168.2,NA,2026-09-01T12:33:29Z,552.7,2026-08-26,0
2012,420,Peru St,NA,550.9,0,2,2,0,0-2,NA,NA,1050.5,NA,2026-09-01T12:33:29Z,550.9,2026-08-26,0
2012,421,Urbana,NA,540.3,1,0,1,1,1-0,Chicago St,840.3,840.3,NA,2026-09-01T12:33:29Z,540.3,2026-08-26,0
2012,422,Blue Mountain,NA,540,0,2,2,0,0-2,NA,NA,1061.9,NA,2026-09-01T12:33:29Z,540,2026-08-26,0
2012,423,Harding,NA,505.2,1,0,1,1,1-0,UL Monroe,1024.9,1024.9,NA,2026-09-01T12:33:29Z,505.2,2026-08-26,0
2012,424,Briar Cliff,NA,436.6,1,0,1,1,1-0,Omaha,905.3,905.3,NA,2026-09-01T12:33:29Z,436.6,2026-08-26,0
2012,425,Ohio Dominican,NA,349,1,0,1,1,1-0,S Illinois,1373.4,1373.4,NA,2026-09-01T12:33:29Z,349,2026-08-26,0
2012,426,Providence (MT),NA,186.7,0,1,1,0,0-1,NA,NA,1670.2,NA,2026-09-01T12:33:29Z,186.7,2026-08-26,0
2012,427,Wilberforce,NA,186.4,0,1,1,0,0-1,NA,NA,1490.6,NA,2026-09-01T12:33:29Z,186.4,2026-08-26,0
2012,428,Tenn Temple,NA,186.3,0,1,1,0,0-1,NA,NA,2265.4,NA,2026-09-01T12:33:29Z,186.3,2026-08-26,0
2012,429,Grand Canyon,NA,186.2,0,1,1,0,0-1,NA,NA,2139.4,NA,2026-09-01T12:33:29Z,186.2,2026-08-26,0
2012,430,Cedarville,NA,186,0,1,1,0,0-1,NA,NA,1861.8,NA,2026-09-01T12:33:29Z,186,2026-08-26,0
2012,431,Fresno Pacific,NA,185.8,0,1,1,0,0-1,NA,NA,2101.8,NA,2026-09-01T12:33:29Z,185.8,2026-08-26,0
2012,432,MIT,NA,185.6,0,1,1,0,0-1,NA,NA,2004.9,NA,2026-09-01T12:33:29Z,185.6,2026-08-26,0
2012,433,E New Mexico,NA,185.5,0,1,1,0,0-1,NA,NA,1970.8,NA,2026-09-01T12:33:29Z,185.5,2026-08-26,0
2012,434,IL-Springfield,NA,185.5,0,1,1,0,0-1,NA,NA,2055.8,NA,2026-09-01T12:33:29Z,185.5,2026-08-26,0
2012,435,Cumberland TN,NA,185.4,0,1,1,0,0-1,NA,NA,1982.8,NA,2026-09-01T12:33:29Z,185.4,2026-08-26,0
2012,436,Trevecca,NA,185.3,0,1,1,0,0-1,NA,NA,1857.4,NA,2026-09-01T12:33:29Z,185.3,2026-08-26,0
2012,437,W New Mexico,NA,185.3,0,1,1,0,0-1,NA,NA,1894.9,NA,2026-09-01T12:33:29Z,185.3,2026-08-26,0
2012,438,Emory,NA,184.9,0,1,1,0,0-1,NA,NA,1713.9,NA,2026-09-01T12:33:29Z,184.9,2026-08-26,0
2012,439,St. Thomas (FL),NA,184.9,0,1,1,0,0-1,NA,NA,1866.6,NA,2026-09-01T12:33:29Z,184.9,2026-08-26,0
2012,440,Lewis Clark St,NA,184.8,0,1,1,0,0-1,NA,NA,1573.3,NA,2026-09-01T12:33:29Z,184.8,2026-08-26,0
2012,441,Newman,NA,184.5,0,1,1,0,0-1,NA,NA,2111.9,NA,2026-09-01T12:33:29Z,184.5,2026-08-26,0
2012,442,Guilford,NA,184.3,0,1,1,0,0-1,NA,NA,1834.3,NA,2026-09-01T12:33:29Z,184.3,2026-08-26,0
2012,443,Marietta,NA,184.3,0,1,1,0,0-1,NA,NA,1897.5,NA,2026-09-01T12:33:29Z,184.3,2026-08-26,0
2012,444,NW Oklahoma St,NA,184.3,0,1,1,0,0-1,NA,NA,1251.1,NA,2026-09-01T12:33:29Z,184.3,2026-08-26,0
2012,445,Dakota St,NA,184,0,1,1,0,0-1,NA,NA,1765.7,NA,2026-09-01T12:33:29Z,184,2026-08-26,0
2012,446,E TX Bapt,NA,184,0,1,1,0,0-1,NA,NA,1700.1,NA,2026-09-01T12:33:29Z,184,2026-08-26,0
2012,447,Texas College,NA,183.8,0,1,1,0,0-1,NA,NA,1404.9,NA,2026-09-01T12:33:29Z,183.8,2026-08-26,0
2012,448,Trinity Baptist,NA,183.8,0,1,1,0,0-1,NA,NA,1433.9,NA,2026-09-01T12:33:29Z,183.8,2026-08-26,0
2012,449,Wiley,NA,183.8,0,1,1,0,0-1,NA,NA,1404.9,NA,2026-09-01T12:33:29Z,183.8,2026-08-26,0
2012,450,Sioux Fa,NA,183.7,0,1,1,0,0-1,NA,NA,1808.6,NA,2026-09-01T12:33:29Z,183.7,2026-08-26,0
2012,451,Belhaven,NA,183.6,0,1,1,0,0-1,NA,NA,2007.4,NA,2026-09-01T12:33:29Z,183.6,2026-08-26,0
2012,452,Mobile,NA,183.6,0,1,1,0,0-1,NA,NA,1635.2,NA,2026-09-01T12:33:29Z,183.6,2026-08-26,0
2012,453,Arcadia University,NA,183.5,0,1,1,0,0-1,NA,NA,1717.6,NA,2026-09-01T12:33:29Z,183.5,2026-08-26,0
2012,454,Coll NJ,NA,183.5,0,1,1,0,0-1,NA,NA,1623.1,NA,2026-09-01T12:33:29Z,183.5,2026-08-26,0
2012,455,Dist of Col,NA,183.5,0,1,1,0,0-1,NA,NA,1757.6,NA,2026-09-01T12:33:29Z,183.5,2026-08-26,0
2012,456,Mars Hill,NA,183.5,0,1,1,0,0-1,NA,NA,1615.4,NA,2026-09-01T12:33:29Z,183.5,2026-08-26,0
2012,457,MT St.-Billings,NA,183.5,0,1,1,0,0-1,NA,NA,1314.1,NA,2026-09-01T12:33:29Z,183.5,2026-08-26,0
2012,458,Bluefield U,NA,183.4,0,1,1,0,0-1,NA,NA,1500.2,NA,2026-09-01T12:33:29Z,183.4,2026-08-26,0
2012,459,Brevard ,NA,183.3,0,1,1,0,0-1,NA,NA,1615.4,NA,2026-09-01T12:33:29Z,1500,2026-09-01,-1316.7
2012,460,Chapman,NA,183.3,0,1,1,0,0-1,NA,NA,1663.8,NA,2026-09-01T12:33:29Z,183.3,2026-08-26,0
2012,461,Coker College,NA,183.3,0,1,1,0,0-1,NA,NA,1568.9,NA,2026-09-01T12:33:29Z,183.3,2026-08-26,0
2012,462,Hawaii-Hilo,NA,183.3,0,1,1,0,0-1,NA,NA,1471.6,NA,2026-09-01T12:33:29Z,183.3,2026-08-26,0
2012,463,Ft Lewis,NA,183.2,0,1,1,0,0-1,NA,NA,1850.3,NA,2026-09-01T12:33:29Z,183.2,2026-08-26,0
2012,464,Concordia OR,NA,183.1,0,1,1,0,0-1,NA,NA,1573.3,NA,2026-09-01T12:33:29Z,183.1,2026-08-26,0
2012,465,Covenant,NA,183.1,0,1,1,0,0-1,NA,NA,1501.3,NA,2026-09-01T12:33:29Z,183.1,2026-08-26,0
2012,466,St. Joseph's-L.I.,NA,183,0,1,1,0,0-1,NA,NA,1670.4,NA,2026-09-01T12:33:29Z,183,2026-08-26,0
2012,467,Hiram,NA,182.9,0,1,1,0,0-1,NA,NA,1817.9,NA,2026-09-01T12:33:29Z,182.9,2026-08-26,0
2012,468,Michigan Tech,NA,182.9,0,1,1,0,0-1,NA,NA,1549.8,NA,2026-09-01T12:33:29Z,182.9,2026-08-26,0
2012,469,Piedmont,NA,182.7,0,1,1,0,0-1,NA,NA,1528.2,NA,2026-09-01T12:33:29Z,182.7,2026-08-26,0
2012,470,Coastal Georgia,NA,182.6,0,1,1,0,0-1,NA,NA,1433.9,NA,2026-09-01T12:33:29Z,182.6,2026-08-26,0
2012,471,Holy Cross IN,NA,182.6,0,1,1,0,0-1,NA,NA,1685.4,NA,2026-09-01T12:33:29Z,182.6,2026-08-26,0
2012,472,BuffSt,NA,182.5,0,1,1,0,0-1,NA,NA,1780.5,NA,2026-09-01T12:33:29Z,182.5,2026-08-26,0
2012,473,Hope College,NA,182.5,0,1,1,0,0-1,NA,NA,1560,NA,2026-09-01T12:33:29Z,182.5,2026-08-26,0
2012,474,Shawnee,NA,182.5,0,1,1,0,0-1,NA,NA,1777.7,NA,2026-09-01T12:33:29Z,182.5,2026-08-26,0
2012,475,Cameron,NA,182.4,0,1,1,0,0-1,NA,NA,1529.1,NA,2026-09-01T12:33:29Z,182.4,2026-08-26,0
2012,476,Westmont,NA,182.4,0,1,1,0,0-1,NA,NA,1663.8,NA,2026-09-01T12:33:29Z,182.4,2026-08-26,0
2012,477,Emory & Henry,NA,182.3,0,1,1,0,0-1,NA,NA,1481.4,NA,2026-09-01T12:33:29Z,182.3,2026-08-26,0
2012,478,Fisk,NA,182.3,0,1,1,0,0-1,NA,NA,1503.2,NA,2026-09-01T12:33:29Z,182.3,2026-08-26,0
2012,479,Greenville,NA,182.3,0,1,1,0,0-1,NA,NA,1484.5,NA,2026-09-01T12:33:29Z,182.3,2026-08-26,0
2012,480,Henderson St,NA,182.3,0,1,1,0,0-1,NA,NA,1120.8,NA,2026-09-01T12:33:29Z,182.3,2026-08-26,0
2012,481,NVU-Lyndon,NA,182.3,0,1,1,0,0-1,NA,NA,1670.4,NA,2026-09-01T12:33:29Z,182.3,2026-08-26,0
2012,482,TX-Tyler,NA,182.3,0,1,1,0,0-1,NA,NA,1404.9,NA,2026-09-01T12:33:29Z,182.3,2026-08-26,0
2012,483,Oakwood,NA,182.2,0,1,1,0,0-1,NA,NA,831.6,NA,2026-09-01T12:33:29Z,182.2,2026-08-26,0
2012,484,St. Thomas (TX),NA,182.2,0,1,1,0,0-1,NA,NA,1627.6,NA,2026-09-01T12:33:29Z,182.2,2026-08-26,0
2012,485,IU-Kokomo,NA,182.1,0,1,1,0,0-1,NA,NA,1685.4,NA,2026-09-01T12:33:29Z,182.1,2026-08-26,0
2012,486,Swarthmore,NA,182.1,0,1,1,0,0-1,NA,NA,1495.2,NA,2026-09-01T12:33:29Z,182.1,2026-08-26,0
2012,487,FLA Southern,NA,182,0,1,1,0,0-1,NA,NA,1849.8,NA,2026-09-01T12:33:29Z,182,2026-08-26,0
2012,488,Ave Maria,NA,181.9,0,1,1,0,0-1,NA,NA,1484.6,NA,2026-09-01T12:33:29Z,181.9,2026-08-26,0
2012,489,Emporia St,NA,181.9,0,1,1,0,0-1,NA,NA,1863,NA,2026-09-01T12:33:29Z,181.9,2026-08-26,0
2012,490,La Verne,NA,181.9,0,1,1,0,0-1,NA,NA,1538.9,NA,2026-09-01T12:33:29Z,181.9,2026-08-26,0
2012,491,Pacific Lutheran,NA,181.9,0,1,1,0,0-1,NA,NA,1477.2,NA,2026-09-01T12:33:29Z,181.9,2026-08-26,0
2012,492,St. Leo,NA,181.9,0,1,1,0,0-1,NA,NA,1336.7,NA,2026-09-01T12:33:29Z,181.9,2026-08-26,0
2012,493,Northwest (WA),NA,181.8,0,1,1,0,0-1,NA,NA,1311.8,NA,2026-09-01T12:33:29Z,181.8,2026-08-26,0
2012,494,Avila,NA,181.7,0,1,1,0,0-1,NA,NA,905.3,NA,2026-09-01T12:33:29Z,181.7,2026-08-26,0
2012,495,Chowan,NA,181.7,0,1,1,0,0-1,NA,NA,1568.9,NA,2026-09-01T12:33:29Z,181.7,2026-08-26,0
2012,496,CSU Dom Hills,NA,181.7,0,1,1,0,0-1,NA,NA,1313.8,NA,2026-09-01T12:33:29Z,181.7,2026-08-26,0
2012,497,Erskine,NA,181.7,0,1,1,0,0-1,NA,NA,1500.2,NA,2026-09-01T12:33:29Z,181.7,2026-08-26,0
2012,498,Maryville MO,NA,181.7,0,1,1,0,0-1,NA,NA,1679.8,NA,2026-09-01T12:33:29Z,181.7,2026-08-26,0
2012,499,St. Joseph's (IN),NA,181.7,0,1,1,0,0-1,NA,NA,1380.9,NA,2026-09-01T12:33:29Z,181.7,2026-08-26,0
2012,500,LeMoyne-Owen,NA,181.6,0,1,1,0,0-1,NA,NA,1503.2,NA,2026-09-01T12:33:29Z,181.6,2026-08-26,0
2012,501,Upper Iowa U,NA,181.5,0,1,1,0,0-1,NA,NA,1699.1,NA,2026-09-01T12:33:29Z,181.5,2026-08-26,0
2012,502,ND Coll,NA,181.4,0,1,1,0,0-1,NA,NA,1523.9,NA,2026-09-01T12:33:29Z,181.4,2026-08-26,0
2012,503,Oswego State,NA,181.4,0,1,1,0,0-1,NA,NA,1129.3,NA,2026-09-01T12:33:29Z,181.4,2026-08-26,0
2012,504,Rogers State,NA,181.4,0,1,1,0,0-1,NA,NA,1554.5,NA,2026-09-01T12:33:29Z,181.4,2026-08-26,0
2012,505,Calumet College,NA,181.3,0,1,1,0,0-1,NA,NA,1469.9,NA,2026-09-01T12:33:29Z,181.3,2026-08-26,0
2012,506,Mount Ida ,NA,181.3,0,1,1,0,0-1,NA,NA,1527.5,NA,2026-09-01T12:33:29Z,1500,2026-09-01,-1318.7
2012,507,Brewton-Parker,NA,181.2,0,1,1,0,0-1,NA,NA,1382.8,NA,2026-09-01T12:33:29Z,181.2,2026-08-26,0
2012,508,Albright,NA,181.1,0,1,1,0,0-1,NA,NA,1459.1,NA,2026-09-01T12:33:29Z,181.1,2026-08-26,0
2012,509,Carver College,NA,181.1,0,1,1,0,0-1,NA,NA,1192.7,NA,2026-09-01T12:33:29Z,181.1,2026-08-26,0
2012,510,Cent Methodist,NA,181.1,0,1,1,0,0-1,NA,NA,1414.4,NA,2026-09-01T12:33:29Z,181.1,2026-08-26,0
2012,511,Morris College,NA,180.8,0,1,1,0,0-1,NA,NA,1309.6,NA,2026-09-01T12:33:29Z,180.8,2026-08-26,0
2012,512,Western Oregon,NA,180.8,0,1,1,0,0-1,NA,NA,1722.2,NA,2026-09-01T12:33:29Z,180.8,2026-08-26,0
2012,513,Asbury,NA,180.7,0,1,1,0,0-1,NA,NA,1466.4,NA,2026-09-01T12:33:29Z,180.7,2026-08-26,0
