date,home,away,winner,loser,winner_pts,loser_pts,end_type
2021-05-06,New York Islanders,New Jersey Devils,New Jersey Devils,New York Islanders,2,1,REG
2021-05-06,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,8,4,REG
2021-05-06,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,5,2,REG
2021-05-06,Carolina Hurricanes,Chicago Blackhawks,Chicago Blackhawks,Carolina Hurricanes,2,1,OT
2021-05-07,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,Edmonton Oilers,6,3,REG
2021-05-07,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,Washington Capitals,4,2,REG
2021-05-07,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,5,2,REG
2021-05-07,Tampa Bay Lightning,Dallas Stars,Dallas Stars,Tampa Bay Lightning,5,2,REG
2021-05-08,Minnesota Wild,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,4,3,OT
2021-05-08,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,4,3,OT
2021-05-08,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,Los Angeles Kings,3,2,REG
2021-05-08,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,San Jose Sharks,5,2,REG
2021-05-08,Boston Bruins,New York Rangers,New York Rangers,Boston Bruins,5,4,REG
2021-05-08,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,5,1,REG
2021-05-08,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,2,1,OT
2021-05-08,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,5,1,REG
2021-05-08,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,5,4,OT
2021-05-08,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,3,2,REG
2021-05-08,Winnipeg Jets,Ottawa Senators,Ottawa Senators,Winnipeg Jets,4,2,REG
2021-05-09,Nashville Predators,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,3,1,REG
2021-05-09,Minnesota Wild,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,4,3,OT
2021-05-09,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,4,3,REG
2021-05-09,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,4,1,REG
2021-05-09,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,Los Angeles Kings,3,2,REG
2021-05-09,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,San Jose Sharks,5,4,OT
2021-05-09,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,Dallas Stars,4,2,REG
2021-05-10,Calgary Flames,Ottawa Senators,Calgary Flames,Ottawa Senators,5,1,REG
2021-05-10,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,4,0,REG
2021-05-10,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,4,2,REG
2021-05-10,Montreal Canadiens,Edmonton Oilers,Edmonton Oilers,Montreal Canadiens,4,3,OT
2021-05-10,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,3,2,OT
2021-05-11,Nashville Predators,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,4,0,REG
2021-05-11,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,5,4,OT
2021-05-11,Winnipeg Jets,Vancouver Canucks,Vancouver Canucks,Winnipeg Jets,3,1,REG
2021-05-11,Vegas Golden Knights,Colorado Avalanche,Colorado Avalanche,Vegas Golden Knights,2,1,REG
2021-05-11,Los Angeles Kings,St. Louis Blues,St. Louis Blues,Los Angeles Kings,2,1,OT
2021-05-11,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,2,1,REG
2021-05-12,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,4,0,REG
2021-05-12,Montreal Canadiens,Edmonton Oilers,Edmonton Oilers,Montreal Canadiens,4,3,OT
2021-05-13,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,4,3,OT
2021-05-13,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,4,0,REG
2021-05-13,St. Louis Blues,Minnesota Wild,St. Louis Blues,Minnesota Wild,4,0,REG
2021-05-13,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,4,0,REG
2021-05-14,St. Louis Blues,Minnesota Wild,St. Louis Blues,Minnesota Wild,7,3,REG
2021-05-14,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,4,1,REG
2021-05-14,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,5,1,REG
2021-05-15,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,4,2,REG
2021-05-15,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,Edmonton Oilers,4,1,REG
2021-05-15,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,3,2,OT
2021-05-16,Pittsburgh Penguins,New York Islanders,New York Islanders,Pittsburgh Penguins,4,3,OT
2021-05-16,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,Florida Panthers,5,4,REG
2021-05-17,Vancouver Canucks,Calgary Flames,Calgary Flames,Vancouver Canucks,6,5,OT
2021-05-17,Washington Capitals,Boston Bruins,Boston Bruins,Washington Capitals,4,3,OT
2021-05-18,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,5,2,REG
2021-05-18,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,4,1,REG
2021-05-18,Vancouver Canucks,Calgary Flames,Vancouver Canucks,Calgary Flames,4,2,REG
2021-05-18,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,New York Islanders,2,1,REG
2021-05-19,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,Florida Panthers,3,1,REG
2021-05-19,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,3,1,REG
2021-05-19,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,6,2,REG
2021-05-19,Boston Bruins,Washington Capitals,Boston Bruins,Washington Capitals,3,2,OT
2021-05-20,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,3,0,REG
2021-05-20,Edmonton Oilers,Winnipeg Jets,Winnipeg Jets,Edmonton Oilers,4,1,REG
2021-05-20,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,6,3,REG
2021-05-20,Tampa Bay Lightning,Florida Panthers,Florida Panthers,Tampa Bay Lightning,6,5,OT
2021-05-20,New York Islanders,Pittsburgh Penguins,Pittsburgh Penguins,New York Islanders,5,4,REG
2021-05-20,Toronto Maple Leafs,Montreal Canadiens,Montreal Canadiens,Toronto Maple Leafs,2,1,REG
2021-05-21,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,Minnesota Wild,5,2,REG
2021-05-21,Boston Bruins,Washington Capitals,Boston Bruins,Washington Capitals,4,1,REG
2021-05-21,Nashville Predators,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,5,4,OT
2021-05-22,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,St. Louis Blues,5,1,REG
2021-05-22,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,6,2,REG
2021-05-22,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,4,1,REG
2021-05-22,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,5,1,REG
2021-05-23,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,Minnesota Wild,4,0,REG
2021-05-23,Nashville Predators,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,4,3,OT
2021-05-23,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,St. Louis Blues,5,2,REG
2021-05-23,Washington Capitals,Boston Bruins,Boston Bruins,Washington Capitals,3,1,REG
2021-05-23,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,5,4,OT
2021-05-24,Pittsburgh Penguins,New York Islanders,New York Islanders,Pittsburgh Penguins,3,2,OT
2021-05-24,Montreal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,Montreal Canadiens,2,1,REG
2021-05-25,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,4,1,REG
2021-05-25,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,4,3,OT
2021-05-25,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,Vegas Golden Knights,4,2,REG
2021-05-25,Montreal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,Montreal Canadiens,4,0,REG
2021-05-26,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,3,2,OT
2021-05-26,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,5,3,REG
2021-05-27,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,4,0,REG
2021-05-27,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,3,0,REG
2021-05-27,Toronto Maple Leafs,Montreal Canadiens,Montreal Canadiens,Toronto Maple Leafs,4,3,OT
2021-05-28,Nashville Predators,Carolina Hurricanes,Carolina Hurricanes,Nashville Predators,4,3,OT
2021-05-29,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,6,2,REG
2021-05-29,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,3,2,OT
2021-05-30,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,5,2,REG
2021-05-30,Carolina Hurricanes,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,2,1,REG
2021-05-31,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,5,1,REG
2021-05-31,Toronto Maple Leafs,Montreal Canadiens,Montreal Canadiens,Toronto Maple Leafs,3,1,REG
2021-05-31,Boston Bruins,New York Islanders,New York Islanders,Boston Bruins,4,3,OT
2021-06-01,Carolina Hurricanes,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,2,1,REG
2021-06-02,Winnipeg Jets,Montreal Canadiens,Montreal Canadiens,Winnipeg Jets,5,3,REG
2021-06-03,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,3,2,OT
2021-06-03,New York Islanders,Boston Bruins,Boston Bruins,New York Islanders,2,1,OT
2021-06-04,Tampa Bay Lightning,Carolina Hurricanes,Carolina Hurricanes,Tampa Bay Lightning,3,2,OT
2021-06-05,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,3,2,REG
2021-06-05,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,6,4,REG
2021-06-05,New York Islanders,Boston Bruins,New York Islanders,Boston Bruins,4,1,REG
2021-06-06,Montreal Canadiens,Winnipeg Jets,Montreal Canadiens,Winnipeg Jets,5,1,REG
2021-06-07,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,5,1,REG
2021-06-07,Boston Bruins,New York Islanders,New York Islanders,Boston Bruins,5,4,REG
2021-06-08,Montreal Canadiens,Winnipeg Jets,Montreal Canadiens,Winnipeg Jets,3,2,OT
2021-06-08,Carolina Hurricanes,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,2,0,REG
2021-06-09,Colorado Avalanche,Vegas Golden Knights,Vegas Golden Knights,Colorado Avalanche,3,2,OT
2021-06-09,New York Islanders,Boston Bruins,New York Islanders,Boston Bruins,6,2,REG
2021-06-11,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,6,3,REG
2021-06-13,Tampa Bay Lightning,New York Islanders,New York Islanders,Tampa Bay Lightning,2,1,REG
2021-06-15,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,4,1,REG
2021-06-16,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,New York Islanders,4,2,REG
2021-06-17,Vegas Golden Knights,Montreal Canadiens,Montreal Canadiens,Vegas Golden Knights,3,2,REG
2021-06-18,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,New York Islanders,2,1,REG
2021-06-19,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,3,2,OT
2021-06-20,New York Islanders,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,3,2,REG
2021-06-21,Montreal Canadiens,Vegas Golden Knights,Vegas Golden Knights,Montreal Canadiens,2,1,OT
2021-06-22,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,New York Islanders,4,0,REG
2021-06-23,Vegas Golden Knights,Montreal Canadiens,Montreal Canadiens,Vegas Golden Knights,4,1,REG
2021-06-24,New York Islanders,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,3,2,OT
2021-06-25,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,3,2,OT
2021-06-29,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,5,1,REG
2021-07-01,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,3,1,REG
