date,home,away,winner,loser,winner_pts,loser_pts,end_type
2016-02-10,Boston Bruins,Los Angeles Kings,Los Angeles Kings,Boston Bruins,6,2,REG
2016-02-10,Buffalo Sabres,Florida Panthers,Florida Panthers,Buffalo Sabres,7,4,REG
2016-02-10,Philadelphia Flyers,Anaheim Ducks,Anaheim Ducks,Philadelphia Flyers,4,1,REG
2016-02-10,Columbus Blue Jackets,New York Islanders,New York Islanders,Columbus Blue Jackets,3,2,SO
2016-02-10,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,4,2,REG
2016-02-10,New Jersey Devils,Edmonton Oilers,New Jersey Devils,Edmonton Oilers,2,1,REG
2016-02-10,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,St. Louis Blues,2,1,SO
2016-02-10,Nashville Predators,Washington Capitals,Washington Capitals,Nashville Predators,5,3,REG
2016-02-10,Minnesota Wild,Dallas Stars,Dallas Stars,Minnesota Wild,4,3,OT
2016-02-10,Chicago Blackhawks,San Jose Sharks,San Jose Sharks,Chicago Blackhawks,2,0,REG
2016-02-10,Colorado Avalanche,Vancouver Canucks,Vancouver Canucks,Colorado Avalanche,3,1,REG
2016-02-10,Calgary Flames,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,4,3,REG
2016-02-11,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,Ottawa Senators,3,1,REG
2016-02-11,Pittsburgh Penguins,New York Rangers,New York Rangers,Pittsburgh Penguins,3,0,REG
2016-02-11,Arizona Coyotes,Vancouver Canucks,Vancouver Canucks,Arizona Coyotes,2,1,REG
2016-02-12,New York Islanders,Los Angeles Kings,New York Islanders,Los Angeles Kings,5,2,REG
2016-02-12,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,5,1,REG
2016-02-12,Columbus Blue Jackets,Anaheim Ducks,Columbus Blue Jackets,Anaheim Ducks,4,3,SO
2016-02-12,Ottawa Senators,Colorado Avalanche,Colorado Avalanche,Ottawa Senators,4,3,REG
2016-02-12,Minnesota Wild,Washington Capitals,Washington Capitals,Minnesota Wild,4,3,REG
2016-02-12,Winnipeg Jets,Boston Bruins,Boston Bruins,Winnipeg Jets,6,2,REG
2016-02-12,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,4,2,REG
2016-02-12,Edmonton Oilers,Toronto Maple Leafs,Edmonton Oilers,Toronto Maple Leafs,5,2,REG
2016-02-12,San Jose Sharks,Calgary Flames,Calgary Flames,San Jose Sharks,6,5,SO
2016-02-13,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,6,4,REG
2016-02-13,New York Rangers,Los Angeles Kings,Los Angeles Kings,New York Rangers,5,4,OT
2016-02-13,Carolina Hurricanes,Pittsburgh Penguins,Pittsburgh Penguins,Carolina Hurricanes,2,1,SO
2016-02-13,Detroit Red Wings,Colorado Avalanche,Colorado Avalanche,Detroit Red Wings,3,2,SO
2016-02-13,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,Nashville Predators,4,3,OT
2016-02-13,Florida Panthers,St. Louis Blues,St. Louis Blues,Florida Panthers,5,3,REG
2016-02-13,Arizona Coyotes,Calgary Flames,Arizona Coyotes,Calgary Flames,4,1,REG
2016-02-13,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,2,1,OT
2016-02-13,Minnesota Wild,Boston Bruins,Boston Bruins,Minnesota Wild,4,2,REG
2016-02-14,Florida Panthers,Nashville Predators,Nashville Predators,Florida Panthers,4,0,REG
2016-02-14,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,New York Islanders,6,3,REG
2016-02-14,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,4,2,REG
2016-02-14,Vancouver Canucks,Toronto Maple Leafs,Toronto Maple Leafs,Vancouver Canucks,5,2,REG
2016-02-14,Dallas Stars,Washington Capitals,Dallas Stars,Washington Capitals,4,3,REG
2016-02-14,Chicago Blackhawks,Anaheim Ducks,Anaheim Ducks,Chicago Blackhawks,3,2,OT
2016-02-14,Edmonton Oilers,Winnipeg Jets,Winnipeg Jets,Edmonton Oilers,2,1,SO
2016-02-14,San Jose Sharks,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,4,1,REG
2016-02-14,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,4,1,REG
2016-02-14,Detroit Red Wings,Boston Bruins,Detroit Red Wings,Boston Bruins,6,5,REG
2016-02-14,Tampa Bay Lightning,St. Louis Blues,St. Louis Blues,Tampa Bay Lightning,2,1,REG
2016-02-15,New York Rangers,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,3,1,REG
2016-02-15,New York Islanders,Detroit Red Wings,New York Islanders,Detroit Red Wings,4,1,REG
2016-02-15,Calgary Flames,Anaheim Ducks,Anaheim Ducks,Calgary Flames,6,4,REG
2016-02-16,Florida Panthers,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,2,1,SO
2016-02-16,Nashville Predators,Dallas Stars,Dallas Stars,Nashville Predators,3,2,OT
2016-02-16,Chicago Blackhawks,Toronto Maple Leafs,Chicago Blackhawks,Toronto Maple Leafs,6,2,REG
2016-02-16,Arizona Coyotes,Montreal Canadiens,Arizona Coyotes,Montreal Canadiens,6,2,REG
2016-02-16,Vancouver Canucks,Minnesota Wild,Minnesota Wild,Vancouver Canucks,5,2,REG
2016-02-17,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,New Jersey Devils,6,3,REG
2016-02-17,Washington Capitals,Los Angeles Kings,Washington Capitals,Los Angeles Kings,3,1,REG
2016-02-17,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,2,1,REG
2016-02-17,Columbus Blue Jackets,Boston Bruins,Boston Bruins,Columbus Blue Jackets,2,1,OT
2016-02-17,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,2,1,SO
2016-02-17,Tampa Bay Lightning,San Jose Sharks,San Jose Sharks,Tampa Bay Lightning,4,2,REG
2016-02-17,St. Louis Blues,Dallas Stars,St. Louis Blues,Dallas Stars,2,1,OT
2016-02-17,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,Edmonton Oilers,5,3,REG
2016-02-18,New York Rangers,Chicago Blackhawks,Chicago Blackhawks,New York Rangers,5,3,REG
2016-02-18,Colorado Avalanche,Montreal Canadiens,Colorado Avalanche,Montreal Canadiens,3,2,REG
2016-02-18,Calgary Flames,Minnesota Wild,Minnesota Wild,Calgary Flames,5,3,REG
2016-02-19,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,3,2,OT
2016-02-19,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,6,3,REG
2016-02-19,Toronto Maple Leafs,New York Rangers,New York Rangers,Toronto Maple Leafs,4,2,REG
2016-02-19,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,4,2,REG
2016-02-19,Tampa Bay Lightning,Winnipeg Jets,Tampa Bay Lightning,Winnipeg Jets,6,5,SO
2016-02-19,Florida Panthers,San Jose Sharks,San Jose Sharks,Florida Panthers,2,1,SO
2016-02-19,St. Louis Blues,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,2,1,OT
2016-02-19,Nashville Predators,Boston Bruins,Nashville Predators,Boston Bruins,2,0,REG
2016-02-19,Edmonton Oilers,Minnesota Wild,Minnesota Wild,Edmonton Oilers,5,2,REG
2016-02-19,Arizona Coyotes,Dallas Stars,Arizona Coyotes,Dallas Stars,6,3,REG
2016-02-19,Vancouver Canucks,Anaheim Ducks,Anaheim Ducks,Vancouver Canucks,5,2,REG
2016-02-20,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,San Jose Sharks,5,2,REG
2016-02-20,Columbus Blue Jackets,Buffalo Sabres,Buffalo Sabres,Columbus Blue Jackets,4,0,REG
2016-02-20,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,3,2,SO
2016-02-20,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,5,2,REG
2016-02-20,Pittsburgh Penguins,Tampa Bay Lightning,Tampa Bay Lightning,Pittsburgh Penguins,4,2,REG
2016-02-21,Toronto Maple Leafs,Philadelphia Flyers,Philadelphia Flyers,Toronto Maple Leafs,5,4,OT
2016-02-21,Ottawa Senators,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,3,2,SO
2016-02-21,Florida Panthers,Winnipeg Jets,Florida Panthers,Winnipeg Jets,3,1,REG
2016-02-21,Washington Capitals,New Jersey Devils,Washington Capitals,New Jersey Devils,4,3,REG
2016-02-21,Nashville Predators,Los Angeles Kings,Los Angeles Kings,Nashville Predators,2,1,OT
2016-02-21,Dallas Stars,Boston Bruins,Boston Bruins,Dallas Stars,7,3,REG
2016-02-21,Arizona Coyotes,St. Louis Blues,St. Louis Blues,Arizona Coyotes,6,4,REG
2016-02-21,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,Edmonton Oilers,3,2,REG
2016-02-21,Buffalo Sabres,Pittsburgh Penguins,Pittsburgh Penguins,Buffalo Sabres,4,3,REG
2016-02-21,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,5,1,REG
2016-02-22,Carolina Hurricanes,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,4,2,REG
2016-02-22,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,5,2,REG
2016-02-22,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,5,1,REG
2016-02-23,Boston Bruins,Columbus Blue Jackets,Columbus Blue Jackets,Boston Bruins,6,4,REG
2016-02-23,Washington Capitals,Arizona Coyotes,Washington Capitals,Arizona Coyotes,3,2,REG
2016-02-23,Montreal Canadiens,Nashville Predators,Nashville Predators,Montreal Canadiens,2,1,SO
2016-02-23,St. Louis Blues,San Jose Sharks,San Jose Sharks,St. Louis Blues,6,3,REG
2016-02-24,New Jersey Devils,New York Rangers,New Jersey Devils,New York Rangers,5,2,REG
2016-02-24,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,3,1,REG
2016-02-24,Toronto Maple Leafs,Nashville Predators,Nashville Predators,Toronto Maple Leafs,3,2,REG
2016-02-24,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,2,1,SO
2016-02-24,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,Arizona Coyotes,2,1,REG
2016-02-24,Minnesota Wild,New York Islanders,New York Islanders,Minnesota Wild,4,1,REG
2016-02-24,Winnipeg Jets,Dallas Stars,Dallas Stars,Winnipeg Jets,5,3,REG
2016-02-24,Edmonton Oilers,Ottawa Senators,Ottawa Senators,Edmonton Oilers,4,1,REG
2016-02-24,Los Angeles Kings,Calgary Flames,Los Angeles Kings,Calgary Flames,2,1,REG
2016-02-25,Washington Capitals,Montreal Canadiens,Montreal Canadiens,Washington Capitals,4,3,REG
2016-02-25,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,5,1,REG
2016-02-25,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,4,3,SO
2016-02-26,Philadelphia Flyers,Minnesota Wild,Philadelphia Flyers,Minnesota Wild,3,2,REG
2016-02-26,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,5,1,REG
2016-02-26,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,3,1,REG
2016-02-26,Florida Panthers,Arizona Coyotes,Florida Panthers,Arizona Coyotes,3,2,REG
2016-02-26,St. Louis Blues,New York Rangers,New York Rangers,St. Louis Blues,2,1,REG
2016-02-26,Chicago Blackhawks,Nashville Predators,Nashville Predators,Chicago Blackhawks,3,1,REG
2016-02-26,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,6,3,REG
2016-02-26,Calgary Flames,New York Islanders,New York Islanders,Calgary Flames,2,1,OT
2016-02-26,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,Ottawa Senators,5,3,REG
2016-02-26,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,2,1,REG
2016-02-27,New Jersey Devils,Tampa Bay Lightning,Tampa Bay Lightning,New Jersey Devils,4,0,REG
2016-02-27,Washington Capitals,Minnesota Wild,Washington Capitals,Minnesota Wild,3,2,REG
2016-02-27,Carolina Hurricanes,Boston Bruins,Boston Bruins,Carolina Hurricanes,4,1,REG
2016-02-27,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,2,1,OT
2016-02-27,San Jose Sharks,Buffalo Sabres,Buffalo Sabres,San Jose Sharks,3,1,REG
2016-02-27,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,4,2,REG
2016-02-27,Pittsburgh Penguins,Winnipeg Jets,Pittsburgh Penguins,Winnipeg Jets,4,1,REG
2016-02-27,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,4,3,SO
2016-02-27,Nashville Predators,St. Louis Blues,Nashville Predators,St. Louis Blues,4,0,REG
2016-02-27,Dallas Stars,New York Rangers,New York Rangers,Dallas Stars,3,2,REG
2016-02-28,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,4,1,REG
2016-02-28,Colorado Avalanche,Detroit Red Wings,Detroit Red Wings,Colorado Avalanche,5,3,REG
2016-02-28,Calgary Flames,Ottawa Senators,Ottawa Senators,Calgary Flames,6,4,REG
2016-02-28,Los Angeles Kings,Buffalo Sabres,Los Angeles Kings,Buffalo Sabres,2,0,REG
2016-02-28,Chicago Blackhawks,Washington Capitals,Chicago Blackhawks,Washington Capitals,3,2,REG
2016-02-28,Carolina Hurricanes,St. Louis Blues,St. Louis Blues,Carolina Hurricanes,5,2,REG
2016-02-28,Minnesota Wild,Florida Panthers,Minnesota Wild,Florida Panthers,3,1,REG
2016-02-28,Boston Bruins,Tampa Bay Lightning,Tampa Bay Lightning,Boston Bruins,4,1,REG
2016-02-29,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,4,1,REG
2016-02-29,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,2,REG
2016-02-29,Edmonton Oilers,New York Islanders,Edmonton Oilers,New York Islanders,3,1,REG
2016-03-01,New York Rangers,Columbus Blue Jackets,New York Rangers,Columbus Blue Jackets,2,1,REG
2016-03-01,Philadelphia Flyers,Calgary Flames,Philadelphia Flyers,Calgary Flames,5,3,REG
2016-03-01,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,4,0,REG
2016-03-01,Toronto Maple Leafs,Tampa Bay Lightning,Tampa Bay Lightning,Toronto Maple Leafs,2,1,REG
2016-03-01,Dallas Stars,Detroit Red Wings,Detroit Red Wings,Dallas Stars,3,2,OT
2016-03-01,San Jose Sharks,Montreal Canadiens,San Jose Sharks,Montreal Canadiens,6,2,REG
2016-03-02,Boston Bruins,Calgary Flames,Boston Bruins,Calgary Flames,2,1,REG
2016-03-02,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,New Jersey Devils,3,1,REG
2016-03-02,Buffalo Sabres,Edmonton Oilers,Edmonton Oilers,Buffalo Sabres,2,1,OT
2016-03-02,Ottawa Senators,St. Louis Blues,St. Louis Blues,Ottawa Senators,4,3,SO
2016-03-02,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,3,2,REG
2016-03-02,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,5,3,REG
2016-03-02,Minnesota Wild,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,6,3,REG
2016-03-02,Winnipeg Jets,Florida Panthers,Florida Panthers,Winnipeg Jets,3,2,REG
2016-03-02,Vancouver Canucks,New York Islanders,New York Islanders,Vancouver Canucks,3,2,REG
2016-03-03,Washington Capitals,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,3,2,REG
2016-03-03,Detroit Red Wings,Chicago Blackhawks,Chicago Blackhawks,Detroit Red Wings,5,2,REG
2016-03-03,Anaheim Ducks,Montreal Canadiens,Anaheim Ducks,Montreal Canadiens,3,2,SO
2016-03-04,Boston Bruins,Chicago Blackhawks,Boston Bruins,Chicago Blackhawks,4,2,REG
2016-03-04,Buffalo Sabres,Calgary Flames,Buffalo Sabres,Calgary Flames,6,3,REG
2016-03-04,Philadelphia Flyers,Edmonton Oilers,Edmonton Oilers,Philadelphia Flyers,4,0,REG
2016-03-04,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,New York Rangers,4,1,REG
2016-03-04,Toronto Maple Leafs,Minnesota Wild,Minnesota Wild,Toronto Maple Leafs,2,1,REG
2016-03-04,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,Ottawa Senators,4,1,REG
2016-03-04,Nashville Predators,New Jersey Devils,New Jersey Devils,Nashville Predators,5,4,OT
2016-03-04,Winnipeg Jets,New York Islanders,New York Islanders,Winnipeg Jets,4,3,OT
2016-03-04,Colorado Avalanche,Florida Panthers,Colorado Avalanche,Florida Panthers,3,2,REG
2016-03-04,Arizona Coyotes,Anaheim Ducks,Anaheim Ducks,Arizona Coyotes,5,1,REG
2016-03-04,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,3,2,REG
2016-03-04,Los Angeles Kings,Montreal Canadiens,Los Angeles Kings,Montreal Canadiens,3,2,REG
2016-03-05,Washington Capitals,New York Rangers,New York Rangers,Washington Capitals,3,2,REG
2016-03-05,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,6,3,REG
2016-03-05,Dallas Stars,New Jersey Devils,Dallas Stars,New Jersey Devils,4,2,REG
2016-03-05,Buffalo Sabres,Minnesota Wild,Minnesota Wild,Buffalo Sabres,3,2,SO
2016-03-05,Pittsburgh Penguins,Calgary Flames,Calgary Flames,Pittsburgh Penguins,4,2,REG
2016-03-05,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,5,2,REG
2016-03-05,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,3,2,REG
2016-03-06,Boston Bruins,Washington Capitals,Washington Capitals,Boston Bruins,2,1,OT
2016-03-06,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Toronto Maple Leafs,3,2,REG
2016-03-06,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,4,3,OT
2016-03-06,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,4,0,REG
2016-03-06,Winnipeg Jets,Montreal Canadiens,Winnipeg Jets,Montreal Canadiens,4,2,REG
2016-03-06,Arizona Coyotes,Florida Panthers,Arizona Coyotes,Florida Panthers,5,1,REG
2016-03-06,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,4,2,REG
2016-03-06,Ottawa Senators,Dallas Stars,Dallas Stars,Ottawa Senators,2,1,REG
2016-03-06,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,5,1,REG
2016-03-06,New York Rangers,New York Islanders,New York Islanders,New York Rangers,6,4,REG
2016-03-06,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,4,1,REG
2016-03-07,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,2,1,REG
2016-03-07,Minnesota Wild,St. Louis Blues,St. Louis Blues,Minnesota Wild,4,2,REG
2016-03-08,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,4,2,REG
2016-03-08,Toronto Maple Leafs,Buffalo Sabres,Buffalo Sabres,Toronto Maple Leafs,4,3,SO
2016-03-08,Florida Panthers,Boston Bruins,Boston Bruins,Florida Panthers,5,4,OT
2016-03-08,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,3,1,REG
2016-03-08,Calgary Flames,San Jose Sharks,San Jose Sharks,Calgary Flames,2,1,OT
2016-03-08,Anaheim Ducks,Washington Capitals,Washington Capitals,Anaheim Ducks,2,1,SO
2016-03-08,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,5,1,REG
2016-03-09,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,4,2,REG
2016-03-09,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,4,3,SO
2016-03-09,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,5,3,REG
2016-03-09,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,2,1,REG
2016-03-09,Montreal Canadiens,Dallas Stars,Montreal Canadiens,Dallas Stars,4,3,OT
2016-03-09,Winnipeg Jets,Nashville Predators,Nashville Predators,Winnipeg Jets,4,2,REG
2016-03-09,Edmonton Oilers,San Jose Sharks,San Jose Sharks,Edmonton Oilers,3,0,REG
2016-03-10,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,4,3,SO
2016-03-10,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,3,2,SO
2016-03-10,Calgary Flames,Nashville Predators,Calgary Flames,Nashville Predators,3,2,OT
2016-03-10,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,3,0,REG
2016-03-10,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,3,2,OT
2016-03-10,Los Angeles Kings,Washington Capitals,Los Angeles Kings,Washington Capitals,4,3,OT
2016-03-11,Boston Bruins,Carolina Hurricanes,Carolina Hurricanes,Boston Bruins,3,2,OT
2016-03-11,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,3,2,REG
2016-03-11,Detroit Red Wings,Winnipeg Jets,Detroit Red Wings,Winnipeg Jets,3,2,REG
2016-03-11,Florida Panthers,Ottawa Senators,Florida Panthers,Ottawa Senators,6,2,REG
2016-03-11,Minnesota Wild,Edmonton Oilers,Edmonton Oilers,Minnesota Wild,2,1,REG
2016-03-11,San Jose Sharks,New Jersey Devils,New Jersey Devils,San Jose Sharks,3,0,REG
2016-03-12,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,Columbus Blue Jackets,3,2,REG
2016-03-12,Tampa Bay Lightning,Philadelphia Flyers,Philadelphia Flyers,Tampa Bay Lightning,3,1,REG
2016-03-12,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,5,2,REG
2016-03-12,Dallas Stars,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,5,2,REG
2016-03-12,Calgary Flames,Arizona Coyotes,Arizona Coyotes,Calgary Flames,4,1,REG
2016-03-12,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,3,1,REG
2016-03-12,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,3,2,OT
2016-03-12,Detroit Red Wings,New York Rangers,Detroit Red Wings,New York Rangers,3,2,OT
2016-03-13,Montreal Canadiens,Minnesota Wild,Minnesota Wild,Montreal Canadiens,4,1,REG
2016-03-13,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,4,0,REG
2016-03-13,Florida Panthers,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,5,4,SO
2016-03-13,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,3,2,REG
2016-03-13,Dallas Stars,St. Louis Blues,St. Louis Blues,Dallas Stars,5,4,OT
2016-03-13,Edmonton Oilers,Arizona Coyotes,Arizona Coyotes,Edmonton Oilers,4,0,REG
2016-03-13,Vancouver Canucks,Nashville Predators,Vancouver Canucks,Nashville Predators,4,2,REG
2016-03-13,Los Angeles Kings,New Jersey Devils,New Jersey Devils,Los Angeles Kings,2,1,OT
2016-03-13,San Jose Sharks,Washington Capitals,San Jose Sharks,Washington Capitals,5,2,REG
2016-03-13,New York Rangers,Pittsburgh Penguins,Pittsburgh Penguins,New York Rangers,5,3,REG
2016-03-13,Columbus Blue Jackets,Tampa Bay Lightning,Tampa Bay Lightning,Columbus Blue Jackets,4,0,REG
2016-03-14,New York Islanders,Florida Panthers,New York Islanders,Florida Panthers,3,2,REG
2016-03-15,Chicago Blackhawks,Los Angeles Kings,Los Angeles Kings,Chicago Blackhawks,4,0,REG
2016-03-15,Calgary Flames,St. Louis Blues,Calgary Flames,St. Louis Blues,7,4,REG
2016-03-15,Edmonton Oilers,Nashville Predators,Nashville Predators,Edmonton Oilers,3,2,REG
2016-03-15,Vancouver Canucks,Winnipeg Jets,Winnipeg Jets,Vancouver Canucks,5,2,REG
2016-03-15,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,New Jersey Devils,5,1,REG
2016-03-15,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,New York Islanders,2,1,SO
2016-03-15,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,2,1,OT
2016-03-15,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,4,3,REG
2016-03-15,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,4,1,REG
2016-03-15,Montreal Canadiens,Florida Panthers,Florida Panthers,Montreal Canadiens,4,1,REG
2016-03-15,Ottawa Senators,Minnesota Wild,Ottawa Senators,Minnesota Wild,3,2,OT
2016-03-16,Dallas Stars,Los Angeles Kings,Los Angeles Kings,Dallas Stars,5,2,REG
2016-03-16,San Jose Sharks,Boston Bruins,San Jose Sharks,Boston Bruins,3,2,REG
2016-03-16,Buffalo Sabres,Montreal Canadiens,Montreal Canadiens,Buffalo Sabres,3,2,OT
2016-03-17,Chicago Blackhawks,Philadelphia Flyers,Philadelphia Flyers,Chicago Blackhawks,3,2,REG
2016-03-17,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,St. Louis Blues,6,4,REG
2016-03-17,Calgary Flames,Winnipeg Jets,Calgary Flames,Winnipeg Jets,4,1,REG
2016-03-17,Vancouver Canucks,Colorado Avalanche,Colorado Avalanche,Vancouver Canucks,3,1,REG
2016-03-17,Anaheim Ducks,New York Rangers,New York Rangers,Anaheim Ducks,2,1,REG
2016-03-17,New Jersey Devils,Minnesota Wild,New Jersey Devils,Minnesota Wild,7,4,REG
2016-03-17,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,4,2,REG
2016-03-17,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,3,1,REG
2016-03-17,Toronto Maple Leafs,Florida Panthers,Florida Panthers,Toronto Maple Leafs,4,1,REG
2016-03-18,Nashville Predators,New York Islanders,Nashville Predators,New York Islanders,4,2,REG
2016-03-18,Dallas Stars,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,4,3,REG
2016-03-18,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,San Jose Sharks,3,1,REG
2016-03-18,Los Angeles Kings,New York Rangers,Los Angeles Kings,New York Rangers,4,3,OT
2016-03-18,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,3,1,REG
2016-03-18,Washington Capitals,Nashville Predators,Washington Capitals,Nashville Predators,4,1,REG
2016-03-19,Winnipeg Jets,Chicago Blackhawks,Chicago Blackhawks,Winnipeg Jets,4,0,REG
2016-03-19,Calgary Flames,Colorado Avalanche,Colorado Avalanche,Calgary Flames,4,3,SO
2016-03-19,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,2,0,REG
