date,home,away,winner,loser,winner_pts,loser_pts,end_type
2025-03-13,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,5,3,REG
2025-03-13,Columbus Blue Jackets,Vegas Golden Knights,Vegas Golden Knights,Columbus Blue Jackets,4,0,REG
2025-03-13,New Jersey Devils,Edmonton Oilers,New Jersey Devils,Edmonton Oilers,3,2,REG
2025-03-14,Minnesota Wild,New York Rangers,New York Rangers,Minnesota Wild,3,2,OT
2025-03-14,Los Angeles Kings,Washington Capitals,Los Angeles Kings,Washington Capitals,3,0,REG
2025-03-14,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,4,2,REG
2025-03-14,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Detroit Red Wings,4,2,REG
2025-03-14,New York Islanders,Edmonton Oilers,Edmonton Oilers,New York Islanders,2,1,OT
2025-03-15,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,4,1,REG
2025-03-15,Calgary Flames,Colorado Avalanche,Colorado Avalanche,Calgary Flames,4,2,REG
2025-03-15,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,2,1,REG
2025-03-15,Seattle Kraken,Utah Hockey Club,Seattle Kraken,Utah Hockey Club,4,2,REG
2025-03-15,Buffalo Sabres,Vegas Golden Knights,Buffalo Sabres,Vegas Golden Knights,4,3,SO
2025-03-15,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,7,3,REG
2025-03-15,San Jose Sharks,Washington Capitals,Washington Capitals,San Jose Sharks,5,1,REG
2025-03-15,Boston Bruins,Tampa Bay Lightning,Tampa Bay Lightning,Boston Bruins,6,2,REG
2025-03-15,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Toronto Maple Leafs,4,2,REG
2025-03-15,Montreal Canadiens,Florida Panthers,Montreal Canadiens,Florida Panthers,3,1,REG
2025-03-15,Philadelphia Flyers,Carolina Hurricanes,Carolina Hurricanes,Philadelphia Flyers,4,0,REG
2025-03-15,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,4,0,REG
2025-03-16,Minnesota Wild,St. Louis Blues,St. Louis Blues,Minnesota Wild,5,1,REG
2025-03-16,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,6,2,REG
2025-03-16,Detroit Red Wings,Vegas Golden Knights,Detroit Red Wings,Vegas Golden Knights,3,0,REG
2025-03-16,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,4,3,OT
2025-03-16,New York Rangers,Edmonton Oilers,Edmonton Oilers,New York Rangers,3,1,REG
2025-03-16,New York Islanders,Florida Panthers,New York Islanders,Florida Panthers,4,2,REG
2025-03-17,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,6,2,REG
2025-03-17,Vancouver Canucks,Utah Hockey Club,Utah Hockey Club,Vancouver Canucks,3,1,REG
2025-03-17,Seattle Kraken,Winnipeg Jets,Winnipeg Jets,Seattle Kraken,3,2,OT
2025-03-17,Boston Bruins,Buffalo Sabres,Buffalo Sabres,Boston Bruins,3,2,OT
2025-03-17,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,2,0,REG
2025-03-17,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,Columbus Blue Jackets,2,1,REG
2025-03-17,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,Calgary Flames,6,2,REG
2025-03-18,Minnesota Wild,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,3,1,REG
2025-03-18,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,Ottawa Senators,6,3,REG
2025-03-18,New York Rangers,Calgary Flames,Calgary Flames,New York Rangers,2,1,REG
2025-03-18,Pittsburgh Penguins,New York Islanders,New York Islanders,Pittsburgh Penguins,4,2,REG
2025-03-18,Washington Capitals,Detroit Red Wings,Washington Capitals,Detroit Red Wings,4,1,REG
2025-03-19,Nashville Predators,St. Louis Blues,St. Louis Blues,Nashville Predators,4,1,REG
2025-03-19,Dallas Stars,Anaheim Ducks,Dallas Stars,Anaheim Ducks,4,3,OT
2025-03-19,Chicago Blackhawks,Seattle Kraken,Seattle Kraken,Chicago Blackhawks,6,2,REG
2025-03-19,Edmonton Oilers,Utah Hockey Club,Edmonton Oilers,Utah Hockey Club,5,1,REG
2025-03-19,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,6,2,REG
2025-03-19,Toronto Maple Leafs,Colorado Avalanche,Toronto Maple Leafs,Colorado Avalanche,2,1,REG
2025-03-20,Minnesota Wild,Seattle Kraken,Minnesota Wild,Seattle Kraken,4,0,REG
2025-03-20,Ottawa Senators,Colorado Avalanche,Colorado Avalanche,Ottawa Senators,5,1,REG
2025-03-20,New Jersey Devils,Calgary Flames,Calgary Flames,New Jersey Devils,5,3,REG
2025-03-20,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,4,3,REG
2025-03-20,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,3,2,REG
2025-03-20,New York Islanders,Montreal Canadiens,New York Islanders,Montreal Canadiens,4,3,OT
2025-03-20,St. Louis Blues,Vancouver Canucks,St. Louis Blues,Vancouver Canucks,4,3,OT
2025-03-21,Nashville Predators,Anaheim Ducks,Anaheim Ducks,Nashville Predators,4,1,REG
2025-03-21,Dallas Stars,Tampa Bay Lightning,Tampa Bay Lightning,Dallas Stars,3,2,SO
2025-03-21,Chicago Blackhawks,Los Angeles Kings,Los Angeles Kings,Chicago Blackhawks,3,1,REG
2025-03-21,Edmonton Oilers,Winnipeg Jets,Winnipeg Jets,Edmonton Oilers,4,3,OT
2025-03-21,Utah Hockey Club,Buffalo Sabres,Utah Hockey Club,Buffalo Sabres,5,2,REG
2025-03-21,Vegas Golden Knights,Boston Bruins,Vegas Golden Knights,Boston Bruins,5,1,REG
2025-03-21,San Jose Sharks,Carolina Hurricanes,Carolina Hurricanes,San Jose Sharks,3,1,REG
2025-03-21,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,6,3,REG
2025-03-22,New York Rangers,Vancouver Canucks,New York Rangers,Vancouver Canucks,5,3,REG
2025-03-22,Dallas Stars,Philadelphia Flyers,Dallas Stars,Philadelphia Flyers,3,2,OT
2025-03-22,Minnesota Wild,Buffalo Sabres,Minnesota Wild,Buffalo Sabres,4,1,REG
2025-03-22,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,4,1,REG
2025-03-22,New York Islanders,Calgary Flames,Calgary Flames,New York Islanders,4,3,OT
2025-03-22,Los Angeles Kings,Carolina Hurricanes,Los Angeles Kings,Carolina Hurricanes,6,2,REG
2025-03-22,Washington Capitals,Florida Panthers,Washington Capitals,Florida Panthers,6,3,REG
2025-03-22,Utah Hockey Club,Tampa Bay Lightning,Utah Hockey Club,Tampa Bay Lightning,6,4,REG
2025-03-22,Montreal Canadiens,Colorado Avalanche,Colorado Avalanche,Montreal Canadiens,5,4,SO
2025-03-22,New Jersey Devils,Ottawa Senators,Ottawa Senators,New Jersey Devils,3,2,REG
2025-03-22,Nashville Predators,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,5,2,REG
2025-03-23,Vegas Golden Knights,Detroit Red Wings,Vegas Golden Knights,Detroit Red Wings,6,3,REG
2025-03-23,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,Seattle Kraken,5,4,REG
2025-03-23,San Jose Sharks,Boston Bruins,San Jose Sharks,Boston Bruins,3,1,REG
2025-03-23,Chicago Blackhawks,Philadelphia Flyers,Chicago Blackhawks,Philadelphia Flyers,7,4,REG
2025-03-23,Winnipeg Jets,Buffalo Sabres,Buffalo Sabres,Winnipeg Jets,5,3,REG
2025-03-23,Florida Panthers,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,4,3,SO
2025-03-23,St. Louis Blues,Nashville Predators,St. Louis Blues,Nashville Predators,4,1,REG
2025-03-24,Vegas Golden Knights,Tampa Bay Lightning,Vegas Golden Knights,Tampa Bay Lightning,4,2,REG
2025-03-24,Anaheim Ducks,Carolina Hurricanes,Carolina Hurricanes,Anaheim Ducks,5,2,REG
2025-03-24,Los Angeles Kings,Boston Bruins,Los Angeles Kings,Boston Bruins,6,2,REG
2025-03-24,New Jersey Devils,Vancouver Canucks,Vancouver Canucks,New Jersey Devils,4,3,SO
2025-03-24,New York Islanders,Columbus Blue Jackets,Columbus Blue Jackets,New York Islanders,4,3,SO
2025-03-25,Dallas Stars,Minnesota Wild,Dallas Stars,Minnesota Wild,3,0,REG
2025-03-25,Utah Hockey Club,Detroit Red Wings,Detroit Red Wings,Utah Hockey Club,5,1,REG
2025-03-25,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,3,2,REG
2025-03-25,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,6,2,REG
2025-03-25,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,5,1,REG
2025-03-25,Carolina Hurricanes,Nashville Predators,Nashville Predators,Carolina Hurricanes,3,1,REG
2025-03-26,St. Louis Blues,Montreal Canadiens,St. Louis Blues,Montreal Canadiens,5,1,REG
2025-03-26,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,Minnesota Wild,5,1,REG
2025-03-26,Winnipeg Jets,Washington Capitals,Winnipeg Jets,Washington Capitals,3,2,OT
2025-03-26,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,Detroit Red Wings,5,2,REG
2025-03-26,Calgary Flames,Seattle Kraken,Calgary Flames,Seattle Kraken,4,3,OT
2025-03-26,Los Angeles Kings,New York Rangers,Los Angeles Kings,New York Rangers,3,1,REG
2025-03-26,New York Islanders,Vancouver Canucks,Vancouver Canucks,New York Islanders,5,2,REG
2025-03-26,Chicago Blackhawks,New Jersey Devils,New Jersey Devils,Chicago Blackhawks,5,3,REG
2025-03-27,Edmonton Oilers,Dallas Stars,Dallas Stars,Edmonton Oilers,4,3,REG
2025-03-27,Anaheim Ducks,Boston Bruins,Anaheim Ducks,Boston Bruins,6,2,REG
2025-03-27,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,7,3,REG
2025-03-27,Detroit Red Wings,Ottawa Senators,Ottawa Senators,Detroit Red Wings,4,3,REG
2025-03-27,Tampa Bay Lightning,Utah Hockey Club,Tampa Bay Lightning,Utah Hockey Club,4,0,REG
2025-03-27,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,6,4,REG
2025-03-27,Minnesota Wild,Washington Capitals,Minnesota Wild,Washington Capitals,4,2,REG
2025-03-28,Nashville Predators,St. Louis Blues,St. Louis Blues,Nashville Predators,3,2,REG
2025-03-28,Calgary Flames,Dallas Stars,Dallas Stars,Calgary Flames,5,2,REG
2025-03-28,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,4,0,REG
2025-03-28,Seattle Kraken,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,5,1,REG
2025-03-28,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,6,5,SO
2025-03-28,Florida Panthers,Utah Hockey Club,Florida Panthers,Utah Hockey Club,2,1,OT
2025-03-28,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,4,1,REG
2025-03-28,Columbus Blue Jackets,Vancouver Canucks,Columbus Blue Jackets,Vancouver Canucks,7,6,SO
2025-03-29,Winnipeg Jets,New Jersey Devils,Winnipeg Jets,New Jersey Devils,4,0,REG
2025-03-29,Chicago Blackhawks,Vegas Golden Knights,Vegas Golden Knights,Chicago Blackhawks,5,3,REG
2025-03-29,Anaheim Ducks,New York Rangers,Anaheim Ducks,New York Rangers,5,4,OT
2025-03-29,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,7,4,REG
2025-03-29,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,New York Islanders,5,3,REG
2025-03-29,Colorado Avalanche,St. Louis Blues,St. Louis Blues,Colorado Avalanche,2,1,REG
2025-03-29,Minnesota Wild,New Jersey Devils,New Jersey Devils,Minnesota Wild,5,2,REG
2025-03-29,Nashville Predators,Vegas Golden Knights,Vegas Golden Knights,Nashville Predators,3,1,REG
2025-03-29,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,3,2,REG
2025-03-29,Los Angeles Kings,Toronto Maple Leafs,Toronto Maple Leafs,Los Angeles Kings,3,1,REG
2025-03-30,Detroit Red Wings,Boston Bruins,Detroit Red Wings,Boston Bruins,2,1,REG
2025-03-30,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,3,2,OT
2025-03-30,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,5,1,REG
2025-03-30,Seattle Kraken,Dallas Stars,Dallas Stars,Seattle Kraken,5,1,REG
2025-03-30,Florida Panthers,Montreal Canadiens,Montreal Canadiens,Florida Panthers,4,2,REG
2025-03-30,Washington Capitals,Buffalo Sabres,Buffalo Sabres,Washington Capitals,8,5,REG
2025-03-30,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,3,1,REG
2025-03-30,Chicago Blackhawks,Utah Hockey Club,Utah Hockey Club,Chicago Blackhawks,5,2,REG
2025-03-30,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,New York Islanders,6,4,REG
2025-03-31,Anaheim Ducks,Toronto Maple Leafs,Toronto Maple Leafs,Anaheim Ducks,3,2,REG
2025-03-31,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,San Jose Sharks,5,1,REG
2025-03-31,New Jersey Devils,Minnesota Wild,New Jersey Devils,Minnesota Wild,3,2,SO
2025-03-31,Philadelphia Flyers,Nashville Predators,Philadelphia Flyers,Nashville Predators,2,1,REG
2025-04-01,Colorado Avalanche,Calgary Flames,Calgary Flames,Colorado Avalanche,3,2,SO
2025-04-01,Seattle Kraken,Dallas Stars,Dallas Stars,Seattle Kraken,3,1,REG
2025-04-01,Boston Bruins,Washington Capitals,Washington Capitals,Boston Bruins,4,3,REG
2025-04-01,Montreal Canadiens,Florida Panthers,Montreal Canadiens,Florida Panthers,3,2,OT
2025-04-01,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,Ottawa Senators,5,2,REG
2025-04-01,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,Nashville Predators,8,4,REG
2025-04-01,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,New York Islanders,4,1,REG
2025-04-02,St. Louis Blues,Detroit Red Wings,St. Louis Blues,Detroit Red Wings,2,1,OT
2025-04-02,Utah Hockey Club,Calgary Flames,Utah Hockey Club,Calgary Flames,3,1,REG
2025-04-02,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,Vegas Golden Knights,3,2,REG
2025-04-02,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,San Jose Sharks,4,3,SO
2025-04-02,Los Angeles Kings,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,4,1,REG
2025-04-02,New York Rangers,Minnesota Wild,New York Rangers,Minnesota Wild,5,4,OT
2025-04-02,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,Washington Capitals,5,1,REG
2025-04-02,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,Florida Panthers,3,2,REG
2025-04-03,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,3,2,SO
2025-04-03,Vancouver Canucks,Seattle Kraken,Seattle Kraken,Vancouver Canucks,4,0,REG
2025-04-03,Montreal Canadiens,Boston Bruins,Montreal Canadiens,Boston Bruins,4,1,REG
2025-04-03,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,2,1,REG
2025-04-03,Columbus Blue Jackets,Colorado Avalanche,Colorado Avalanche,Columbus Blue Jackets,7,3,REG
2025-04-04,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,5,4,OT
2025-04-04,Dallas Stars,Nashville Predators,Dallas Stars,Nashville Predators,5,1,REG
2025-04-04,Utah Hockey Club,Los Angeles Kings,Los Angeles Kings,Utah Hockey Club,4,2,REG
2025-04-04,Calgary Flames,Anaheim Ducks,Calgary Flames,Anaheim Ducks,4,1,REG
2025-04-04,Vegas Golden Knights,Winnipeg Jets,Winnipeg Jets,Vegas Golden Knights,4,0,REG
2025-04-04,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,San Jose Sharks,3,2,REG
2025-04-04,Detroit Red Wings,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,5,3,REG
2025-04-04,Washington Capitals,Chicago Blackhawks,Washington Capitals,Chicago Blackhawks,5,3,REG
2025-04-04,New York Islanders,Minnesota Wild,New York Islanders,Minnesota Wild,3,1,REG
2025-04-05,New Jersey Devils,New York Rangers,New Jersey Devils,New York Rangers,4,0,REG
2025-04-05,Ottawa Senators,Florida Panthers,Ottawa Senators,Florida Panthers,3,0,REG
2025-04-05,Dallas Stars,Pittsburgh Penguins,Pittsburgh Penguins,Dallas Stars,5,3,REG
2025-04-05,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,6,2,REG
2025-04-05,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,3,0,REG
2025-04-05,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,5,1,REG
2025-04-05,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,3,2,SO
2025-04-05,Toronto Maple Leafs,Columbus Blue Jackets,Toronto Maple Leafs,Columbus Blue Jackets,4,0,REG
2025-04-05,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,3,2,REG
2025-04-05,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,5,4,REG
2025-04-05,Utah Hockey Club,Winnipeg Jets,Utah Hockey Club,Winnipeg Jets,4,1,REG
2025-04-06,Calgary Flames,Vegas Golden Knights,Vegas Golden Knights,Calgary Flames,3,2,OT
2025-04-06,San Jose Sharks,Seattle Kraken,Seattle Kraken,San Jose Sharks,5,1,REG
2025-04-06,New York Islanders,Washington Capitals,New York Islanders,Washington Capitals,4,1,REG
2025-04-06,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,3,2,OT
2025-04-06,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,4,0,REG
2025-04-06,Detroit Red Wings,Florida Panthers,Detroit Red Wings,Florida Panthers,2,1,REG
2025-04-06,Buffalo Sabres,Boston Bruins,Buffalo Sabres,Boston Bruins,6,3,REG
2025-04-06,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,3,1,REG
2025-04-06,Nashville Predators,Montreal Canadiens,Montreal Canadiens,Nashville Predators,2,1,REG
2025-04-07,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,Vancouver Canucks,3,2,REG
2025-04-07,New York Rangers,Tampa Bay Lightning,Tampa Bay Lightning,New York Rangers,5,1,REG
2025-04-07,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,3,1,REG
2025-04-08,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,3,2,REG
2025-04-08,Los Angeles Kings,Seattle Kraken,Seattle Kraken,Los Angeles Kings,2,1,REG
2025-04-08,San Jose Sharks,Calgary Flames,Calgary Flames,San Jose Sharks,3,2,REG
2025-04-08,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,3,0,REG
2025-04-08,Montreal Canadiens,Detroit Red Wings,Montreal Canadiens,Detroit Red Wings,4,1,REG
2025-04-08,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,3,1,REG
2025-04-08,New Jersey Devils,Boston Bruins,Boston Bruins,New Jersey Devils,6,2,REG
2025-04-08,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,5,2,REG
2025-04-08,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,4,0,REG
2025-04-09,Nashville Predators,New York Islanders,Nashville Predators,New York Islanders,7,6,OT
2025-04-09,Dallas Stars,Vancouver Canucks,Vancouver Canucks,Dallas Stars,6,5,OT
2025-04-09,Utah Hockey Club,Seattle Kraken,Utah Hockey Club,Seattle Kraken,5,1,REG
2025-04-09,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,3,2,SO
2025-04-09,Tampa Bay Lightning,Toronto Maple Leafs,Toronto Maple Leafs,Tampa Bay Lightning,4,3,OT
2025-04-09,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,New York Rangers,8,5,REG
2025-04-10,Minnesota Wild,San Jose Sharks,Minnesota Wild,San Jose Sharks,8,7,OT
2025-04-10,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,St. Louis Blues,4,3,REG
2025-04-10,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,4,3,OT
2025-04-10,Boston Bruins,Chicago Blackhawks,Chicago Blackhawks,Boston Bruins,5,2,REG
2025-04-10,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,4,1,REG
2025-04-10,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,3,2,REG
2025-04-10,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,5,4,SO
2025-04-10,New York Islanders,New York Rangers,New York Rangers,New York Islanders,6,2,REG
2025-04-11,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,4,0,REG
2025-04-11,Colorado Avalanche,Vancouver Canucks,Vancouver Canucks,Colorado Avalanche,4,1,REG
2025-04-11,Utah Hockey Club,Nashville Predators,Nashville Predators,Utah Hockey Club,4,3,SO
2025-04-11,Vegas Golden Knights,Seattle Kraken,Vegas Golden Knights,Seattle Kraken,2,1,REG
2025-04-11,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,5,1,REG
2025-04-11,Ottawa Senators,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,5,2,REG
2025-04-11,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,Tampa Bay Lightning,4,3,OT
2025-04-11,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,4,2,REG
2025-04-12,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,San Jose Sharks,4,2,REG
2025-04-12,Calgary Flames,Minnesota Wild,Calgary Flames,Minnesota Wild,4,2,REG
2025-04-12,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,New York Islanders,4,3,SO
2025-04-12,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,Washington Capitals,4,0,REG
2025-04-12,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,New York Rangers,7,3,REG
2025-04-12,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,5,4,REG
2025-04-12,Florida Panthers,Buffalo Sabres,Florida Panthers,Buffalo Sabres,3,2,SO
2025-04-12,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,5,4,SO
2025-04-13,Dallas Stars,Utah Hockey Club,Utah Hockey Club,Dallas Stars,5,3,REG
2025-04-13,Vancouver Canucks,Minnesota Wild,Minnesota Wild,Vancouver Canucks,3,2,OT
2025-04-13,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,Nashville Predators,5,3,REG
2025-04-13,Seattle Kraken,St. Louis Blues,Seattle Kraken,St. Louis Blues,4,3,SO
2025-04-13,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,4,3,OT
2025-04-13,Pittsburgh Penguins,Boston Bruins,Boston Bruins,Pittsburgh Penguins,4,1,REG
2025-04-13,Carolina Hurricanes,Toronto Maple Leafs,Toronto Maple Leafs,Carolina Hurricanes,4,1,REG
2025-04-13,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,7,4,REG
2025-04-13,Washington Capitals,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,4,1,REG
2025-04-13,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,4,1,REG
2025-04-14,Calgary Flames,San Jose Sharks,Calgary Flames,San Jose Sharks,5,2,REG
2025-04-14,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,Anaheim Ducks,4,2,REG
2025-04-14,Montreal Canadiens,Chicago Blackhawks,Chicago Blackhawks,Montreal Canadiens,4,3,SO
2025-04-14,Detroit Red Wings,Dallas Stars,Detroit Red Wings,Dallas Stars,6,4,REG
2025-04-14,Florida Panthers,New York Rangers,New York Rangers,Florida Panthers,5,3,REG
2025-04-15,Nashville Predators,Utah Hockey Club,Utah Hockey Club,Nashville Predators,7,3,REG
2025-04-15,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,Edmonton Oilers,4,0,REG
2025-04-15,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,San Jose Sharks,2,1,OT
2025-04-15,Boston Bruins,New Jersey Devils,New Jersey Devils,Boston Bruins,5,4,OT
2025-04-15,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,Buffalo Sabres,4,0,REG
2025-04-15,Ottawa Senators,Chicago Blackhawks,Chicago Blackhawks,Ottawa Senators,4,3,OT
2025-04-15,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,Philadelphia Flyers,3,0,REG
2025-04-15,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,5,1,REG
2025-04-15,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,3,1,REG
2025-04-16,St. Louis Blues,Utah Hockey Club,St. Louis Blues,Utah Hockey Club,5,1,REG
2025-04-16,Minnesota Wild,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,3,2,OT
2025-04-16,Calgary Flames,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,5,4,SO
2025-04-16,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,Seattle Kraken,6,5,REG
2025-04-16,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,4,2,REG
2025-04-16,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,2,1,OT
2025-04-16,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,New Jersey Devils,5,2,REG
2025-04-17,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,5,1,REG
2025-04-17,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,Vancouver Canucks,4,1,REG
2025-04-17,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,San Jose Sharks,3,0,REG
2025-04-17,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,5,4,REG
2025-04-17,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,4,3,OT
2025-04-17,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,7,5,REG
2025-04-17,New York Rangers,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,4,0,REG
2025-04-17,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,Washington Capitals,5,2,REG
2025-04-17,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,New York Islanders,5,1,REG
2025-04-18,Los Angeles Kings,Calgary Flames,Calgary Flames,Los Angeles Kings,5,1,REG
