date,home,away,winner,loser,winner_pts,loser_pts,end_type
2015-02-10,Columbus Blue Jackets,Los Angeles Kings,Los Angeles Kings,Columbus Blue Jackets,4,3,REG
2015-02-10,Minnesota Wild,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,5,3,REG
2015-02-10,Chicago Blackhawks,Arizona Coyotes,Arizona Coyotes,Chicago Blackhawks,3,2,SO
2015-02-10,San Jose Sharks,Calgary Flames,Calgary Flames,San Jose Sharks,4,1,REG
2015-02-11,Boston Bruins,Dallas Stars,Dallas Stars,Boston Bruins,5,3,REG
2015-02-11,Buffalo Sabres,Ottawa Senators,Ottawa Senators,Buffalo Sabres,2,1,REG
2015-02-11,New York Islanders,Edmonton Oilers,New York Islanders,Edmonton Oilers,3,2,REG
2015-02-11,Toronto Maple Leafs,New York Rangers,New York Rangers,Toronto Maple Leafs,5,4,REG
2015-02-11,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,2,1,OT
2015-02-11,Florida Panthers,Anaheim Ducks,Florida Panthers,Anaheim Ducks,6,2,REG
2015-02-11,Nashville Predators,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,3,2,OT
2015-02-11,St. Louis Blues,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,2,1,REG
2015-02-11,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,2,1,OT
2015-02-12,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,4,1,REG
2015-02-12,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,Chicago Blackhawks,5,4,OT
2015-02-12,San Jose Sharks,Washington Capitals,Washington Capitals,San Jose Sharks,5,4,OT
2015-02-13,New York Islanders,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,3,2,REG
2015-02-13,Carolina Hurricanes,Anaheim Ducks,Anaheim Ducks,Carolina Hurricanes,2,1,REG
2015-02-13,Montreal Canadiens,Edmonton Oilers,Edmonton Oilers,Montreal Canadiens,4,3,OT
2015-02-13,Ottawa Senators,Pittsburgh Penguins,Pittsburgh Penguins,Ottawa Senators,5,4,SO
2015-02-13,Tampa Bay Lightning,St. Louis Blues,St. Louis Blues,Tampa Bay Lightning,6,3,REG
2015-02-13,Minnesota Wild,Florida Panthers,Minnesota Wild,Florida Panthers,2,1,REG
2015-02-13,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,3,1,REG
2015-02-13,Colorado Avalanche,New York Rangers,New York Rangers,Colorado Avalanche,6,3,REG
2015-02-13,Los Angeles Kings,Calgary Flames,Los Angeles Kings,Calgary Flames,5,3,REG
2015-02-14,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,4,3,OT
2015-02-14,Dallas Stars,Florida Panthers,Dallas Stars,Florida Panthers,2,0,REG
2015-02-14,Chicago Blackhawks,New Jersey Devils,Chicago Blackhawks,New Jersey Devils,3,1,REG
2015-02-14,Arizona Coyotes,San Jose Sharks,San Jose Sharks,Arizona Coyotes,4,2,REG
2015-02-14,Vancouver Canucks,Boston Bruins,Vancouver Canucks,Boston Bruins,5,2,REG
2015-02-14,Ottawa Senators,Edmonton Oilers,Ottawa Senators,Edmonton Oilers,6,2,REG
2015-02-15,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,2,1,SO
2015-02-15,Detroit Red Wings,Winnipeg Jets,Winnipeg Jets,Detroit Red Wings,5,4,SO
2015-02-15,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,6,3,REG
2015-02-15,Nashville Predators,New Jersey Devils,Nashville Predators,New Jersey Devils,3,1,REG
2015-02-15,Arizona Coyotes,New York Rangers,New York Rangers,Arizona Coyotes,5,1,REG
2015-02-15,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,6,3,REG
2015-02-15,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,4,1,REG
2015-02-15,Los Angeles Kings,Washington Capitals,Los Angeles Kings,Washington Capitals,3,1,REG
2015-02-15,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,3,2,REG
2015-02-15,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,2,1,SO
2015-02-15,Florida Panthers,St. Louis Blues,St. Louis Blues,Florida Panthers,2,1,SO
2015-02-16,Buffalo Sabres,Philadelphia Flyers,Philadelphia Flyers,Buffalo Sabres,2,1,REG
2015-02-16,San Jose Sharks,Tampa Bay Lightning,Tampa Bay Lightning,San Jose Sharks,5,2,REG
2015-02-16,Anaheim Ducks,Washington Capitals,Washington Capitals,Anaheim Ducks,5,3,REG
2015-02-17,New York Islanders,New York Rangers,New York Rangers,New York Islanders,6,5,REG
2015-02-17,Detroit Red Wings,Montreal Canadiens,Montreal Canadiens,Detroit Red Wings,2,0,REG
2015-02-17,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,Ottawa Senators,6,3,REG
2015-02-17,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,5,4,SO
2015-02-17,Calgary Flames,Boston Bruins,Calgary Flames,Boston Bruins,4,3,OT
2015-02-17,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,5,2,REG
2015-02-17,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,Minnesota Wild,3,2,REG
2015-02-17,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,3,2,REG
2015-02-18,Carolina Hurricanes,New York Islanders,New York Islanders,Carolina Hurricanes,4,1,REG
2015-02-18,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,Philadelphia Flyers,5,2,REG
2015-02-18,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,3,1,REG
2015-02-18,New Jersey Devils,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,2,1,SO
2015-02-18,Toronto Maple Leafs,Florida Panthers,Florida Panthers,Toronto Maple Leafs,3,2,REG
2015-02-18,St. Louis Blues,Dallas Stars,Dallas Stars,St. Louis Blues,4,1,REG
2015-02-18,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,5,1,REG
2015-02-19,Ottawa Senators,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,4,2,REG
2015-02-19,Chicago Blackhawks,Detroit Red Wings,Detroit Red Wings,Chicago Blackhawks,3,2,SO
2015-02-19,Calgary Flames,Minnesota Wild,Minnesota Wild,Calgary Flames,3,2,OT
2015-02-19,Edmonton Oilers,Boston Bruins,Edmonton Oilers,Boston Bruins,4,3,SO
2015-02-19,Anaheim Ducks,Tampa Bay Lightning,Tampa Bay Lightning,Anaheim Ducks,4,1,REG
2015-02-19,Colorado Avalanche,Los Angeles Kings,Los Angeles Kings,Colorado Avalanche,4,1,REG
2015-02-20,Philadelphia Flyers,Buffalo Sabres,Buffalo Sabres,Philadelphia Flyers,3,2,SO
2015-02-20,New York Islanders,Nashville Predators,New York Islanders,Nashville Predators,5,2,REG
2015-02-20,New York Rangers,Vancouver Canucks,Vancouver Canucks,New York Rangers,5,4,SO
2015-02-20,Pittsburgh Penguins,Columbus Blue Jackets,Columbus Blue Jackets,Pittsburgh Penguins,2,1,REG
2015-02-20,Washington Capitals,Winnipeg Jets,Washington Capitals,Winnipeg Jets,5,1,REG
2015-02-20,Montreal Canadiens,Florida Panthers,Florida Panthers,Montreal Canadiens,3,2,SO
2015-02-20,Dallas Stars,San Jose Sharks,San Jose Sharks,Dallas Stars,5,2,REG
2015-02-21,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,2,1,REG
2015-02-21,New Jersey Devils,Vancouver Canucks,New Jersey Devils,Vancouver Canucks,4,2,REG
2015-02-21,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,3,1,REG
2015-02-21,St. Louis Blues,Boston Bruins,St. Louis Blues,Boston Bruins,5,1,REG
2015-02-21,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,4,1,REG
2015-02-21,Edmonton Oilers,Minnesota Wild,Minnesota Wild,Edmonton Oilers,4,0,REG
2015-02-21,Calgary Flames,Anaheim Ducks,Anaheim Ducks,Calgary Flames,6,3,REG
2015-02-21,Washington Capitals,New York Islanders,Washington Capitals,New York Islanders,3,2,SO
2015-02-21,Philadelphia Flyers,Nashville Predators,Philadelphia Flyers,Nashville Predators,3,2,SO
2015-02-22,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,4,3,OT
2015-02-22,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,3,1,REG
2015-02-22,Ottawa Senators,Florida Panthers,Ottawa Senators,Florida Panthers,4,1,REG
2015-02-22,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,3,1,REG
2015-02-22,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,Edmonton Oilers,2,1,REG
2015-02-22,Dallas Stars,Detroit Red Wings,Detroit Red Wings,Dallas Stars,7,6,OT
2015-02-22,Arizona Coyotes,Tampa Bay Lightning,Tampa Bay Lightning,Arizona Coyotes,4,2,REG
2015-02-22,St. Louis Blues,Pittsburgh Penguins,Pittsburgh Penguins,St. Louis Blues,4,2,REG
2015-02-22,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,San Jose Sharks,2,1,REG
2015-02-22,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,Washington Capitals,3,2,REG
2015-02-22,Chicago Blackhawks,Boston Bruins,Boston Bruins,Chicago Blackhawks,6,2,REG
2015-02-22,Buffalo Sabres,Nashville Predators,Nashville Predators,Buffalo Sabres,2,1,SO
2015-02-22,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,Florida Panthers,5,1,REG
2015-02-22,New York Islanders,Vancouver Canucks,Vancouver Canucks,New York Islanders,4,0,REG
2015-02-23,Colorado Avalanche,Tampa Bay Lightning,Colorado Avalanche,Tampa Bay Lightning,5,4,REG
2015-02-23,New York Rangers,Columbus Blue Jackets,New York Rangers,Columbus Blue Jackets,4,3,SO
2015-02-23,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,6,2,REG
2015-02-24,New Jersey Devils,Arizona Coyotes,New Jersey Devils,Arizona Coyotes,3,0,REG
2015-02-24,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,4,3,SO
2015-02-25,Boston Bruins,Vancouver Canucks,Vancouver Canucks,Boston Bruins,2,1,REG
2015-02-25,Columbus Blue Jackets,Buffalo Sabres,Buffalo Sabres,Columbus Blue Jackets,4,2,REG
2015-02-25,New York Islanders,Arizona Coyotes,New York Islanders,Arizona Coyotes,5,1,REG
2015-02-25,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,4,1,REG
2015-02-25,St. Louis Blues,Montreal Canadiens,Montreal Canadiens,St. Louis Blues,5,2,REG
2015-02-25,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,5,2,REG
2015-02-25,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,4,2,REG
2015-02-25,Minnesota Wild,Edmonton Oilers,Edmonton Oilers,Minnesota Wild,2,1,REG
2015-02-25,Chicago Blackhawks,Florida Panthers,Chicago Blackhawks,Florida Panthers,3,2,SO
2015-02-26,New Jersey Devils,Calgary Flames,Calgary Flames,New Jersey Devils,3,1,REG
2015-02-26,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,Washington Capitals,4,3,REG
2015-02-26,Anaheim Ducks,Ottawa Senators,Ottawa Senators,Anaheim Ducks,3,0,REG
2015-02-27,Buffalo Sabres,Vancouver Canucks,Buffalo Sabres,Vancouver Canucks,6,3,REG
2015-02-27,Columbus Blue Jackets,Montreal Canadiens,Montreal Canadiens,Columbus Blue Jackets,5,2,REG
2015-02-27,New York Rangers,Arizona Coyotes,New York Rangers,Arizona Coyotes,4,3,REG
2015-02-27,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,3,2,REG
2015-02-27,Florida Panthers,Chicago Blackhawks,Chicago Blackhawks,Florida Panthers,3,0,REG
2015-02-27,Winnipeg Jets,St. Louis Blues,St. Louis Blues,Winnipeg Jets,2,1,SO
2015-02-27,Nashville Predators,Minnesota Wild,Minnesota Wild,Nashville Predators,4,2,REG
2015-02-27,San Jose Sharks,Detroit Red Wings,Detroit Red Wings,San Jose Sharks,3,2,REG
2015-02-28,New Jersey Devils,Boston Bruins,Boston Bruins,New Jersey Devils,3,2,OT
2015-02-28,New York Islanders,Calgary Flames,New York Islanders,Calgary Flames,2,1,REG
2015-02-28,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,Washington Capitals,3,0,REG
2015-02-28,Tampa Bay Lightning,Chicago Blackhawks,Tampa Bay Lightning,Chicago Blackhawks,4,0,REG
2015-02-28,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,5,4,SO
2015-02-28,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,2,REG
2015-02-28,Florida Panthers,Buffalo Sabres,Florida Panthers,Buffalo Sabres,5,3,REG
2015-02-28,Nashville Predators,Detroit Red Wings,Detroit Red Wings,Nashville Predators,4,3,REG
2015-02-28,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,Columbus Blue Jackets,2,0,REG
2015-02-28,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,New York Islanders,5,3,REG
2015-02-28,Boston Bruins,Arizona Coyotes,Boston Bruins,Arizona Coyotes,4,1,REG
2015-03-01,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,4,0,REG
2015-03-01,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,New York Rangers,4,2,REG
2015-03-01,San Jose Sharks,Ottawa Senators,Ottawa Senators,San Jose Sharks,4,2,REG
2015-03-01,Edmonton Oilers,St. Louis Blues,St. Louis Blues,Edmonton Oilers,2,1,REG
2015-03-01,Colorado Avalanche,Minnesota Wild,Minnesota Wild,Colorado Avalanche,3,1,REG
2015-03-01,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,Los Angeles Kings,5,2,REG
2015-03-01,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,4,3,REG
2015-03-01,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,5,3,REG
2015-03-02,Washington Capitals,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,4,0,REG
2015-03-02,Dallas Stars,Anaheim Ducks,Anaheim Ducks,Dallas Stars,3,1,REG
2015-03-02,Vancouver Canucks,St. Louis Blues,Vancouver Canucks,St. Louis Blues,6,5,SO
2015-03-03,New York Rangers,Nashville Predators,New York Rangers,Nashville Predators,4,1,REG
2015-03-03,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,5,2,REG
2015-03-03,San Jose Sharks,Montreal Canadiens,San Jose Sharks,Montreal Canadiens,4,0,REG
2015-03-04,New Jersey Devils,Nashville Predators,New Jersey Devils,Nashville Predators,3,1,REG
2015-03-04,Philadelphia Flyers,Calgary Flames,Calgary Flames,Philadelphia Flyers,3,2,OT
2015-03-04,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,5,3,REG
2015-03-04,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,3,0,REG
2015-03-04,Florida Panthers,Toronto Maple Leafs,Toronto Maple Leafs,Florida Panthers,3,2,REG
2015-03-04,Minnesota Wild,Ottawa Senators,Minnesota Wild,Ottawa Senators,3,2,SO
2015-03-04,Dallas Stars,New York Islanders,Dallas Stars,New York Islanders,3,2,OT
2015-03-04,Arizona Coyotes,Anaheim Ducks,Anaheim Ducks,Arizona Coyotes,4,1,REG
2015-03-04,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,Edmonton Oilers,5,2,REG
2015-03-04,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,6,2,REG
2015-03-05,Winnipeg Jets,Ottawa Senators,Ottawa Senators,Winnipeg Jets,3,1,REG
2015-03-05,Detroit Red Wings,New York Rangers,Detroit Red Wings,New York Rangers,2,1,OT
2015-03-05,Anaheim Ducks,Montreal Canadiens,Anaheim Ducks,Montreal Canadiens,3,1,REG
2015-03-05,Colorado Avalanche,Pittsburgh Penguins,Colorado Avalanche,Pittsburgh Penguins,3,1,REG
2015-03-06,Boston Bruins,Calgary Flames,Calgary Flames,Boston Bruins,4,3,SO
2015-03-06,Philadelphia Flyers,St. Louis Blues,Philadelphia Flyers,St. Louis Blues,3,1,REG
2015-03-06,Washington Capitals,Minnesota Wild,Minnesota Wild,Washington Capitals,2,1,REG
2015-03-06,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,4,2,REG
2015-03-06,Florida Panthers,Dallas Stars,Dallas Stars,Florida Panthers,4,3,SO
2015-03-06,Nashville Predators,New York Islanders,New York Islanders,Nashville Predators,4,3,REG
2015-03-06,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,3,2,SO
2015-03-06,Los Angeles Kings,Montreal Canadiens,Los Angeles Kings,Montreal Canadiens,4,3,SO
2015-03-07,New Jersey Devils,Columbus Blue Jackets,Columbus Blue Jackets,New Jersey Devils,3,2,REG
2015-03-07,Carolina Hurricanes,Minnesota Wild,Minnesota Wild,Carolina Hurricanes,3,1,REG
2015-03-07,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,3,2,REG
2015-03-07,Detroit Red Wings,Calgary Flames,Calgary Flames,Detroit Red Wings,5,2,REG
2015-03-07,Chicago Blackhawks,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,2,1,SO
2015-03-07,Anaheim Ducks,Pittsburgh Penguins,Pittsburgh Penguins,Anaheim Ducks,5,2,REG
2015-03-07,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,3,2,OT
2015-03-08,Washington Capitals,Buffalo Sabres,Washington Capitals,Buffalo Sabres,5,1,REG
2015-03-08,Toronto Maple Leafs,St. Louis Blues,St. Louis Blues,Toronto Maple Leafs,5,1,REG
2015-03-08,Arizona Coyotes,Montreal Canadiens,Montreal Canadiens,Arizona Coyotes,2,0,REG
2015-03-08,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,Dallas Stars,5,4,REG
2015-03-08,Florida Panthers,New York Islanders,Florida Panthers,New York Islanders,4,3,SO
2015-03-08,Columbus Blue Jackets,Colorado Avalanche,Colorado Avalanche,Columbus Blue Jackets,4,0,REG
2015-03-08,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,3,1,REG
2015-03-08,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,3,2,REG
2015-03-08,Boston Bruins,Detroit Red Wings,Boston Bruins,Detroit Red Wings,5,3,REG
2015-03-08,Carolina Hurricanes,Edmonton Oilers,Carolina Hurricanes,Edmonton Oilers,7,4,REG
2015-03-08,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,5,2,REG
2015-03-08,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,Minnesota Wild,3,2,REG
2015-03-08,Ottawa Senators,Calgary Flames,Ottawa Senators,Calgary Flames,5,4,SO
2015-03-09,Toronto Maple Leafs,New York Islanders,New York Islanders,Toronto Maple Leafs,4,3,OT
2015-03-09,Detroit Red Wings,Edmonton Oilers,Detroit Red Wings,Edmonton Oilers,5,2,REG
2015-03-10,San Jose Sharks,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,2,1,SO
2015-03-10,Arizona Coyotes,Nashville Predators,Nashville Predators,Arizona Coyotes,2,1,OT
2015-03-10,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,2,1,REG
2015-03-10,New York Islanders,New York Rangers,New York Rangers,New York Islanders,2,1,REG
2015-03-10,Philadelphia Flyers,Dallas Stars,Dallas Stars,Philadelphia Flyers,2,1,REG
2015-03-10,Carolina Hurricanes,Columbus Blue Jackets,Columbus Blue Jackets,Carolina Hurricanes,4,3,SO
2015-03-10,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,3,1,REG
2015-03-11,Minnesota Wild,New Jersey Devils,Minnesota Wild,New Jersey Devils,6,2,REG
2015-03-11,St. Louis Blues,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,5,4,REG
2015-03-11,Colorado Avalanche,Los Angeles Kings,Los Angeles Kings,Colorado Avalanche,5,2,REG
2015-03-11,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,4,3,SO
2015-03-12,Washington Capitals,New York Rangers,New York Rangers,Washington Capitals,3,1,REG
2015-03-12,Calgary Flames,Anaheim Ducks,Calgary Flames,Anaheim Ducks,6,3,REG
2015-03-12,Boston Bruins,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,3,2,SO
2015-03-12,Pittsburgh Penguins,Edmonton Oilers,Pittsburgh Penguins,Edmonton Oilers,6,4,REG
2015-03-12,Carolina Hurricanes,Dallas Stars,Dallas Stars,Carolina Hurricanes,5,3,REG
2015-03-12,Montreal Canadiens,Ottawa Senators,Ottawa Senators,Montreal Canadiens,5,2,REG
2015-03-12,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,Detroit Red Wings,3,1,REG
2015-03-12,Florida Panthers,Winnipeg Jets,Florida Panthers,Winnipeg Jets,4,2,REG
2015-03-13,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,New Jersey Devils,2,1,SO
2015-03-13,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,Arizona Coyotes,2,1,REG
2015-03-13,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,Vancouver Canucks,4,0,REG
2015-03-13,San Jose Sharks,Nashville Predators,San Jose Sharks,Nashville Predators,2,0,REG
2015-03-13,New York Islanders,Ottawa Senators,Ottawa Senators,New York Islanders,2,1,REG
2015-03-13,Washington Capitals,Dallas Stars,Dallas Stars,Washington Capitals,4,2,REG
2015-03-13,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,5,4,SO
2015-03-14,Calgary Flames,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,6,3,REG
2015-03-14,Minnesota Wild,Anaheim Ducks,Anaheim Ducks,Minnesota Wild,2,1,REG
2015-03-14,Pittsburgh Penguins,Boston Bruins,Boston Bruins,Pittsburgh Penguins,2,0,REG
2015-03-14,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,6,2,REG
2015-03-14,San Jose Sharks,Chicago Blackhawks,Chicago Blackhawks,San Jose Sharks,6,2,REG
2015-03-14,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,2,0,REG
2015-03-14,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,4,1,REG
2015-03-14,New York Islanders,Montreal Canadiens,Montreal Canadiens,New York Islanders,3,1,REG
2015-03-14,Tampa Bay Lightning,Winnipeg Jets,Winnipeg Jets,Tampa Bay Lightning,2,1,REG
2015-03-14,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,2,0,REG
2015-03-15,St. Louis Blues,Minnesota Wild,Minnesota Wild,St. Louis Blues,3,1,REG
2015-03-15,Arizona Coyotes,New Jersey Devils,New Jersey Devils,Arizona Coyotes,4,1,REG
2015-03-15,Los Angeles Kings,Nashville Predators,Nashville Predators,Los Angeles Kings,2,1,REG
2015-03-15,Colorado Avalanche,Calgary Flames,Colorado Avalanche,Calgary Flames,3,2,REG
2015-03-15,Pittsburgh Penguins,Detroit Red Wings,Detroit Red Wings,Pittsburgh Penguins,5,1,REG
2015-03-15,New York Rangers,Florida Panthers,New York Rangers,Florida Panthers,2,1,REG
2015-03-15,Columbus Blue Jackets,Carolina Hurricanes,Carolina Hurricanes,Columbus Blue Jackets,3,2,REG
2015-03-15,Dallas Stars,St. Louis Blues,St. Louis Blues,Dallas Stars,3,0,REG
2015-03-15,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,2,1,SO
2015-03-15,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,2,0,REG
2015-03-16,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,4,2,REG
2015-03-16,Buffalo Sabres,Washington Capitals,Washington Capitals,Buffalo Sabres,4,3,SO
2015-03-16,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,4,2,REG
2015-03-17,Edmonton Oilers,Toronto Maple Leafs,Edmonton Oilers,Toronto Maple Leafs,4,1,REG
2015-03-17,Carolina Hurricanes,Ottawa Senators,Ottawa Senators,Carolina Hurricanes,2,1,OT
2015-03-17,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,2,0,REG
2015-03-17,Boston Bruins,Buffalo Sabres,Buffalo Sabres,Boston Bruins,2,1,SO
2015-03-17,Florida Panthers,Montreal Canadiens,Montreal Canadiens,Florida Panthers,3,2,REG
2015-03-18,Nashville Predators,Minnesota Wild,Minnesota Wild,Nashville Predators,3,2,OT
2015-03-18,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,San Jose Sharks,5,2,REG
2015-03-18,Chicago Blackhawks,New York Islanders,Chicago Blackhawks,New York Islanders,4,1,REG
2015-03-18,Calgary Flames,St. Louis Blues,St. Louis Blues,Calgary Flames,4,0,REG
2015-03-18,Vancouver Canucks,Philadelphia Flyers,Vancouver Canucks,Philadelphia Flyers,4,1,REG
2015-03-19,Edmonton Oilers,Columbus Blue Jackets,Columbus Blue Jackets,Edmonton Oilers,4,3,SO
2015-03-19,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,3,2,OT
2015-03-19,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,6,4,REG
2015-03-19,Toronto Maple Leafs,San Jose Sharks,San Jose Sharks,Toronto Maple Leafs,4,1,REG
2015-03-19,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,4,0,REG
2015-03-19,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,3,1,REG
2015-03-20,Minnesota Wild,Washington Capitals,Washington Capitals,Minnesota Wild,3,2,REG
2015-03-20,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,2,1,SO
2015-03-20,Dallas Stars,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,2,1,REG
2015-03-20,Calgary Flames,Philadelphia Flyers,Calgary Flames,Philadelphia Flyers,4,1,REG
2015-03-20,Vancouver Canucks,Columbus Blue Jackets,Columbus Blue Jackets,Vancouver Canucks,6,2,REG
2015-03-20,Arizona Coyotes,Colorado Avalanche,Colorado Avalanche,Arizona Coyotes,5,2,REG
2015-03-20,Buffalo Sabres,New Jersey Devils,New Jersey Devils,Buffalo Sabres,3,1,REG
2015-03-20,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,3,1,REG
2015-03-21,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,3,2,OT
2015-03-21,Minnesota Wild,St. Louis Blues,Minnesota Wild,St. Louis Blues,6,3,REG
2015-03-21,Calgary Flames,Columbus Blue Jackets,Columbus Blue Jackets,Calgary Flames,3,2,OT
