date,home,away,winner,loser,winner_pts,loser_pts,end_type
2018-02-04,Carolina Hurricanes,San Jose Sharks,San Jose Sharks,Carolina Hurricanes,3,1,REG
2018-02-06,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,Anaheim Ducks,7,4,REG
2018-02-06,New York Islanders,Nashville Predators,Nashville Predators,New York Islanders,5,4,OT
2018-02-06,Dallas Stars,New York Rangers,Dallas Stars,New York Rangers,2,1,REG
2018-02-06,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,6,2,REG
2018-02-07,Buffalo Sabres,Anaheim Ducks,Anaheim Ducks,Buffalo Sabres,4,3,OT
2018-02-07,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,5,4,REG
2018-02-07,Carolina Hurricanes,Philadelphia Flyers,Philadelphia Flyers,Carolina Hurricanes,2,1,OT
2018-02-07,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,3,2,REG
2018-02-07,Ottawa Senators,New Jersey Devils,Ottawa Senators,New Jersey Devils,5,3,REG
2018-02-07,Detroit Red Wings,Boston Bruins,Boston Bruins,Detroit Red Wings,3,2,REG
2018-02-07,Florida Panthers,Vancouver Canucks,Florida Panthers,Vancouver Canucks,3,1,REG
2018-02-07,St. Louis Blues,Minnesota Wild,Minnesota Wild,St. Louis Blues,6,2,REG
2018-02-07,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,4,3,REG
2018-02-07,Chicago Blackhawks,Calgary Flames,Calgary Flames,Chicago Blackhawks,3,2,REG
2018-02-07,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,3,1,REG
2018-02-08,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,Nashville Predators,3,2,SO
2018-02-08,New York Rangers,Boston Bruins,Boston Bruins,New York Rangers,5,1,REG
2018-02-08,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,5,2,REG
2018-02-09,Buffalo Sabres,New York Islanders,Buffalo Sabres,New York Islanders,4,3,REG
2018-02-09,New Jersey Devils,Calgary Flames,Calgary Flames,New Jersey Devils,3,2,REG
2018-02-09,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,5,3,REG
2018-02-09,Ottawa Senators,Nashville Predators,Ottawa Senators,Nashville Predators,4,3,OT
2018-02-09,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,Vancouver Canucks,5,2,REG
2018-02-09,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,5,1,REG
2018-02-09,Minnesota Wild,Arizona Coyotes,Arizona Coyotes,Minnesota Wild,4,3,OT
2018-02-09,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,4,2,REG
2018-02-09,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,5,3,REG
2018-02-10,New York Islanders,Detroit Red Wings,New York Islanders,Detroit Red Wings,7,6,OT
2018-02-10,New York Rangers,Calgary Flames,New York Rangers,Calgary Flames,4,3,REG
2018-02-10,Washington Capitals,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,4,2,REG
2018-02-10,Florida Panthers,Los Angeles Kings,Los Angeles Kings,Florida Panthers,3,1,REG
2018-02-10,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,4,1,REG
2018-02-10,Winnipeg Jets,St. Louis Blues,St. Louis Blues,Winnipeg Jets,5,2,REG
2018-02-10,Dallas Stars,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,4,3,SO
2018-02-10,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,3,2,REG
2018-02-11,Boston Bruins,Buffalo Sabres,Buffalo Sabres,Boston Bruins,4,2,REG
2018-02-11,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,6,3,REG
2018-02-11,Montreal Canadiens,Nashville Predators,Nashville Predators,Montreal Canadiens,3,2,SO
2018-02-11,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,5,1,REG
2018-02-11,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,4,3,REG
2018-02-11,Carolina Hurricanes,Colorado Avalanche,Carolina Hurricanes,Colorado Avalanche,3,1,REG
2018-02-11,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,3,0,REG
2018-02-11,Arizona Coyotes,Philadelphia Flyers,Philadelphia Flyers,Arizona Coyotes,4,3,SO
2018-02-11,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,6,4,REG
2018-02-11,St. Louis Blues,Pittsburgh Penguins,Pittsburgh Penguins,St. Louis Blues,4,1,REG
2018-02-11,Washington Capitals,Detroit Red Wings,Detroit Red Wings,Washington Capitals,5,4,OT
2018-02-11,Winnipeg Jets,New York Rangers,New York Rangers,Winnipeg Jets,3,1,REG
2018-02-11,Dallas Stars,Vancouver Canucks,Vancouver Canucks,Dallas Stars,4,0,REG
2018-02-12,Buffalo Sabres,Colorado Avalanche,Colorado Avalanche,Buffalo Sabres,5,4,REG
2018-02-12,New Jersey Devils,Boston Bruins,Boston Bruins,New Jersey Devils,5,3,REG
2018-02-12,New York Islanders,Calgary Flames,Calgary Flames,New York Islanders,3,2,REG
2018-02-12,Vegas Golden Knights,Philadelphia Flyers,Philadelphia Flyers,Vegas Golden Knights,4,1,REG
2018-02-12,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,3,2,SO
2018-02-13,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,4,3,REG
2018-02-13,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,7,5,REG
2018-02-13,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,5,1,REG
2018-02-14,Boston Bruins,Calgary Flames,Boston Bruins,Calgary Flames,5,2,REG
2018-02-14,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,5,3,REG
2018-02-14,New York Islanders,Columbus Blue Jackets,Columbus Blue Jackets,New York Islanders,4,1,REG
2018-02-14,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,5,4,SO
2018-02-14,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,6,3,REG
2018-02-14,Carolina Hurricanes,Los Angeles Kings,Carolina Hurricanes,Los Angeles Kings,7,3,REG
2018-02-14,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,2,1,REG
2018-02-14,Nashville Predators,St. Louis Blues,Nashville Predators,St. Louis Blues,4,3,OT
2018-02-14,Minnesota Wild,New York Rangers,Minnesota Wild,New York Rangers,3,2,REG
2018-02-14,Winnipeg Jets,Washington Capitals,Winnipeg Jets,Washington Capitals,4,3,OT
2018-02-14,Vegas Golden Knights,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,5,2,REG
2018-02-14,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,San Jose Sharks,2,1,REG
2018-02-15,Toronto Maple Leafs,Columbus Blue Jackets,Toronto Maple Leafs,Columbus Blue Jackets,6,3,REG
2018-02-15,Colorado Avalanche,Montreal Canadiens,Colorado Avalanche,Montreal Canadiens,2,0,REG
2018-02-15,Vancouver Canucks,Florida Panthers,Florida Panthers,Vancouver Canucks,4,3,REG
2018-02-16,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,5,2,REG
2018-02-16,New York Islanders,New York Rangers,New York Islanders,New York Rangers,3,0,REG
2018-02-16,Pittsburgh Penguins,Los Angeles Kings,Pittsburgh Penguins,Los Angeles Kings,3,1,REG
2018-02-16,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,3,2,OT
2018-02-16,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,4,1,REG
2018-02-16,Nashville Predators,Calgary Flames,Calgary Flames,Nashville Predators,4,3,REG
2018-02-16,Minnesota Wild,Washington Capitals,Washington Capitals,Minnesota Wild,5,2,REG
2018-02-16,Chicago Blackhawks,Anaheim Ducks,Anaheim Ducks,Chicago Blackhawks,3,2,REG
2018-02-16,Arizona Coyotes,Montreal Canadiens,Arizona Coyotes,Montreal Canadiens,5,2,REG
2018-02-16,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,4,1,REG
2018-02-16,San Jose Sharks,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,4,1,REG
2018-02-17,Columbus Blue Jackets,Philadelphia Flyers,Philadelphia Flyers,Columbus Blue Jackets,2,1,OT
2018-02-17,Carolina Hurricanes,New York Islanders,New York Islanders,Carolina Hurricanes,3,0,REG
2018-02-17,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,5,1,REG
2018-02-17,Dallas Stars,St. Louis Blues,Dallas Stars,St. Louis Blues,2,1,REG
2018-02-17,Buffalo Sabres,Los Angeles Kings,Los Angeles Kings,Buffalo Sabres,4,2,REG
2018-02-17,Ottawa Senators,New York Rangers,Ottawa Senators,New York Rangers,6,3,REG
2018-02-17,Minnesota Wild,Anaheim Ducks,Anaheim Ducks,Minnesota Wild,3,2,SO
2018-02-18,Tampa Bay Lightning,New Jersey Devils,New Jersey Devils,Tampa Bay Lightning,4,3,REG
2018-02-18,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,5,3,REG
2018-02-18,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,6,3,REG
2018-02-18,Nashville Predators,Detroit Red Wings,Detroit Red Wings,Nashville Predators,3,1,REG
2018-02-18,Chicago Blackhawks,Washington Capitals,Chicago Blackhawks,Washington Capitals,5,1,REG
2018-02-18,Calgary Flames,Florida Panthers,Florida Panthers,Calgary Flames,6,3,REG
2018-02-18,Vancouver Canucks,Boston Bruins,Vancouver Canucks,Boston Bruins,5,1,REG
2018-02-18,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,New York Rangers,7,4,REG
2018-02-18,Colorado Avalanche,Edmonton Oilers,Edmonton Oilers,Colorado Avalanche,4,2,REG
2018-02-18,Carolina Hurricanes,New Jersey Devils,New Jersey Devils,Carolina Hurricanes,3,2,OT
2018-02-18,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,Columbus Blue Jackets,5,2,REG
2018-02-19,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,3,2,REG
2018-02-19,Winnipeg Jets,Florida Panthers,Winnipeg Jets,Florida Panthers,6,2,REG
2018-02-19,San Jose Sharks,Dallas Stars,San Jose Sharks,Dallas Stars,5,2,REG
2018-02-19,New York Islanders,Minnesota Wild,Minnesota Wild,New York Islanders,5,3,REG
2018-02-19,Buffalo Sabres,Washington Capitals,Washington Capitals,Buffalo Sabres,3,2,REG
2018-02-19,Calgary Flames,Boston Bruins,Boston Bruins,Calgary Flames,2,1,OT
2018-02-20,Nashville Predators,Ottawa Senators,Nashville Predators,Ottawa Senators,5,2,REG
2018-02-20,Chicago Blackhawks,Los Angeles Kings,Los Angeles Kings,Chicago Blackhawks,3,1,REG
2018-02-20,Vegas Golden Knights,Anaheim Ducks,Anaheim Ducks,Vegas Golden Knights,2,0,REG
2018-02-21,New Jersey Devils,Columbus Blue Jackets,Columbus Blue Jackets,New Jersey Devils,2,1,REG
2018-02-21,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,3,2,OT
2018-02-21,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,Washington Capitals,4,2,REG
2018-02-21,Detroit Red Wings,Nashville Predators,Nashville Predators,Detroit Red Wings,3,2,REG
2018-02-21,St. Louis Blues,San Jose Sharks,San Jose Sharks,St. Louis Blues,3,2,REG
2018-02-21,Winnipeg Jets,Los Angeles Kings,Los Angeles Kings,Winnipeg Jets,4,3,REG
2018-02-21,Edmonton Oilers,Boston Bruins,Boston Bruins,Edmonton Oilers,3,2,REG
2018-02-21,Vancouver Canucks,Colorado Avalanche,Colorado Avalanche,Vancouver Canucks,5,4,OT
2018-02-22,Chicago Blackhawks,Ottawa Senators,Chicago Blackhawks,Ottawa Senators,3,2,SO
2018-02-22,Anaheim Ducks,Dallas Stars,Anaheim Ducks,Dallas Stars,2,0,REG
2018-02-22,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,Calgary Flames,7,3,REG
2018-02-23,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,4,3,SO
2018-02-23,New Jersey Devils,Minnesota Wild,Minnesota Wild,New Jersey Devils,4,2,REG
2018-02-23,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,2,1,REG
2018-02-23,Montreal Canadiens,New York Rangers,Montreal Canadiens,New York Rangers,3,1,REG
2018-02-23,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,Ottawa Senators,4,3,REG
2018-02-23,Detroit Red Wings,Buffalo Sabres,Buffalo Sabres,Detroit Red Wings,3,2,OT
2018-02-23,Florida Panthers,Washington Capitals,Florida Panthers,Washington Capitals,3,2,REG
2018-02-23,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,5,1,REG
2018-02-23,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,3,2,OT
2018-02-23,Arizona Coyotes,Calgary Flames,Calgary Flames,Arizona Coyotes,5,2,REG
2018-02-23,Los Angeles Kings,Dallas Stars,Dallas Stars,Los Angeles Kings,2,0,REG
2018-02-24,New York Rangers,Minnesota Wild,Minnesota Wild,New York Rangers,4,1,REG
2018-02-24,Carolina Hurricanes,Pittsburgh Penguins,Pittsburgh Penguins,Carolina Hurricanes,5,1,REG
2018-02-24,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,St. Louis Blues,4,0,REG
2018-02-24,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,3,1,REG
2018-02-24,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,6,3,REG
2018-02-24,Ottawa Senators,Philadelphia Flyers,Philadelphia Flyers,Ottawa Senators,5,3,REG
2018-02-24,Calgary Flames,Colorado Avalanche,Calgary Flames,Colorado Avalanche,5,1,REG
2018-02-25,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,Boston Bruins,4,3,REG
2018-02-25,Montreal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,4,3,SO
2018-02-25,Detroit Red Wings,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,3,1,REG
2018-02-25,Florida Panthers,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,6,5,REG
2018-02-25,Washington Capitals,Buffalo Sabres,Washington Capitals,Buffalo Sabres,5,1,REG
2018-02-25,Columbus Blue Jackets,Chicago Blackhawks,Columbus Blue Jackets,Chicago Blackhawks,3,2,REG
2018-02-25,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,5,3,REG
2018-02-25,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,2,0,REG
2018-02-25,New Jersey Devils,New York Islanders,New Jersey Devils,New York Islanders,2,1,REG
2018-02-25,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,Los Angeles Kings,4,3,REG
2018-02-25,Nashville Predators,St. Louis Blues,Nashville Predators,St. Louis Blues,4,0,REG
2018-02-25,Buffalo Sabres,Boston Bruins,Buffalo Sabres,Boston Bruins,4,1,REG
2018-02-26,New York Rangers,Detroit Red Wings,Detroit Red Wings,New York Rangers,3,2,OT
2018-02-26,Minnesota Wild,San Jose Sharks,Minnesota Wild,San Jose Sharks,3,2,OT
2018-02-26,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,Anaheim Ducks,6,5,SO
2018-02-26,Arizona Coyotes,Vancouver Canucks,Vancouver Canucks,Arizona Coyotes,3,1,REG
2018-02-27,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,Washington Capitals,5,1,REG
2018-02-27,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,4,3,SO
2018-02-27,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,3,1,REG
2018-02-27,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,Vegas Golden Knights,3,2,OT
2018-02-28,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,4,3,OT
2018-02-28,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,Pittsburgh Penguins,3,2,REG
2018-02-28,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,3,2,REG
2018-02-28,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,3,2,OT
2018-02-28,Minnesota Wild,St. Louis Blues,Minnesota Wild,St. Louis Blues,7,3,REG
2018-02-28,Winnipeg Jets,Nashville Predators,Nashville Predators,Winnipeg Jets,6,5,REG
2018-02-28,Dallas Stars,Calgary Flames,Dallas Stars,Calgary Flames,2,0,REG
2018-02-28,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,Vegas Golden Knights,4,1,REG
2018-02-28,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,5,2,REG
2018-03-01,Montreal Canadiens,New York Islanders,Montreal Canadiens,New York Islanders,3,1,REG
2018-03-01,Tampa Bay Lightning,Buffalo Sabres,Buffalo Sabres,Tampa Bay Lightning,2,1,OT
2018-03-01,St. Louis Blues,Detroit Red Wings,St. Louis Blues,Detroit Red Wings,2,1,REG
2018-03-01,Colorado Avalanche,Calgary Flames,Colorado Avalanche,Calgary Flames,5,2,REG
2018-03-01,Vancouver Canucks,New York Rangers,New York Rangers,Vancouver Canucks,6,5,OT
2018-03-02,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,8,4,REG
2018-03-02,Philadelphia Flyers,Carolina Hurricanes,Carolina Hurricanes,Philadelphia Flyers,4,1,REG
2018-03-02,Florida Panthers,New Jersey Devils,Florida Panthers,New Jersey Devils,3,2,REG
2018-03-02,Dallas Stars,Tampa Bay Lightning,Tampa Bay Lightning,Dallas Stars,5,4,OT
2018-03-02,Edmonton Oilers,Nashville Predators,Nashville Predators,Edmonton Oilers,4,2,REG
2018-03-02,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,Minnesota Wild,5,3,REG
2018-03-02,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,6,2,REG
2018-03-02,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,5,2,REG
2018-03-03,New York Islanders,Montreal Canadiens,Montreal Canadiens,New York Islanders,6,3,REG
2018-03-03,Florida Panthers,Buffalo Sabres,Florida Panthers,Buffalo Sabres,4,1,REG
2018-03-03,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,3,1,REG
2018-03-03,Winnipeg Jets,Detroit Red Wings,Winnipeg Jets,Detroit Red Wings,4,3,REG
2018-03-03,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,Minnesota Wild,5,1,REG
2018-03-03,Calgary Flames,New York Rangers,New York Rangers,Calgary Flames,3,1,REG
2018-03-03,Vancouver Canucks,Nashville Predators,Nashville Predators,Vancouver Canucks,4,3,OT
2018-03-03,Vegas Golden Knights,Ottawa Senators,Ottawa Senators,Vegas Golden Knights,5,4,REG
2018-03-03,Anaheim Ducks,Columbus Blue Jackets,Anaheim Ducks,Columbus Blue Jackets,4,2,REG
2018-03-03,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,7,6,SO
2018-03-03,Dallas Stars,St. Louis Blues,Dallas Stars,St. Louis Blues,3,2,OT
2018-03-03,Los Angeles Kings,Chicago Blackhawks,Chicago Blackhawks,Los Angeles Kings,5,3,REG
2018-03-03,Boston Bruins,Montreal Canadiens,Boston Bruins,Montreal Canadiens,2,1,OT
2018-03-03,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,New York Islanders,3,2,OT
2018-03-04,Washington Capitals,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,5,2,REG
2018-03-04,Arizona Coyotes,Ottawa Senators,Arizona Coyotes,Ottawa Senators,2,1,REG
2018-03-04,Edmonton Oilers,New York Rangers,New York Rangers,Edmonton Oilers,3,2,REG
2018-03-04,Florida Panthers,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,4,1,REG
2018-03-04,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,4,3,OT
2018-03-04,Anaheim Ducks,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,6,3,REG
2018-03-04,New Jersey Devils,Vegas Golden Knights,Vegas Golden Knights,New Jersey Devils,3,2,REG
2018-03-05,Carolina Hurricanes,Winnipeg Jets,Winnipeg Jets,Carolina Hurricanes,3,2,REG
2018-03-05,Minnesota Wild,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,4,1,REG
2018-03-05,San Jose Sharks,Columbus Blue Jackets,Columbus Blue Jackets,San Jose Sharks,4,2,REG
2018-03-06,Pittsburgh Penguins,Calgary Flames,Pittsburgh Penguins,Calgary Flames,4,3,OT
2018-03-06,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,5,3,REG
2018-03-06,Dallas Stars,Ottawa Senators,Ottawa Senators,Dallas Stars,3,2,OT
2018-03-06,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,4,3,OT
2018-03-06,Vancouver Canucks,New York Islanders,Vancouver Canucks,New York Islanders,4,3,OT
2018-03-07,Boston Bruins,Detroit Red Wings,Boston Bruins,Detroit Red Wings,6,5,OT
2018-03-07,New Jersey Devils,Montreal Canadiens,New Jersey Devils,Montreal Canadiens,6,4,REG
2018-03-07,New York Rangers,Winnipeg Jets,Winnipeg Jets,New York Rangers,3,0,REG
2018-03-07,Columbus Blue Jackets,Vegas Golden Knights,Columbus Blue Jackets,Vegas Golden Knights,4,1,REG
2018-03-07,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,5,4,OT
2018-03-07,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,2,0,REG
2018-03-07,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,6,2,REG
2018-03-07,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,2,1,OT
2018-03-07,Anaheim Ducks,Washington Capitals,Anaheim Ducks,Washington Capitals,4,0,REG
2018-03-08,Buffalo Sabres,Calgary Flames,Calgary Flames,Buffalo Sabres,5,1,REG
2018-03-08,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,5,2,REG
2018-03-08,Vancouver Canucks,Arizona Coyotes,Arizona Coyotes,Vancouver Canucks,2,1,REG
2018-03-09,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,3,2,REG
2018-03-09,New Jersey Devils,Winnipeg Jets,Winnipeg Jets,New Jersey Devils,3,2,REG
2018-03-09,Columbus Blue Jackets,Colorado Avalanche,Columbus Blue Jackets,Colorado Avalanche,5,4,OT
2018-03-09,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,Ottawa Senators,4,3,SO
2018-03-09,Detroit Red Wings,Vegas Golden Knights,Vegas Golden Knights,Detroit Red Wings,4,0,REG
2018-03-09,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,New York Rangers,5,3,REG
2018-03-09,Florida Panthers,Montreal Canadiens,Florida Panthers,Montreal Canadiens,4,0,REG
2018-03-09,Nashville Predators,Anaheim Ducks,Nashville Predators,Anaheim Ducks,4,2,REG
2018-03-09,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,3,2,REG
2018-03-09,Edmonton Oilers,New York Islanders,Edmonton Oilers,New York Islanders,2,1,SO
2018-03-09,Los Angeles Kings,Washington Capitals,Los Angeles Kings,Washington Capitals,3,1,REG
2018-03-09,San Jose Sharks,St. Louis Blues,San Jose Sharks,St. Louis Blues,2,0,REG
2018-03-10,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,3,2,REG
2018-03-10,Ottawa Senators,Calgary Flames,Calgary Flames,Ottawa Senators,2,1,REG
2018-03-10,Dallas Stars,Anaheim Ducks,Dallas Stars,Anaheim Ducks,2,1,REG
2018-03-10,Vancouver Canucks,Minnesota Wild,Minnesota Wild,Vancouver Canucks,5,2,REG
2018-03-10,Boston Bruins,Chicago Blackhawks,Boston Bruins,Chicago Blackhawks,7,4,REG
2018-03-10,Buffalo Sabres,Vegas Golden Knights,Vegas Golden Knights,Buffalo Sabres,2,1,SO
2018-03-10,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,3,2,SO
2018-03-10,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,2,1,REG
2018-03-10,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,5,2,REG
2018-03-10,Los Angeles Kings,St. Louis Blues,St. Louis Blues,Los Angeles Kings,6,2,REG
2018-03-10,San Jose Sharks,Washington Capitals,Washington Capitals,San Jose Sharks,2,0,REG
2018-03-11,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,5,2,REG
2018-03-11,Florida Panthers,New York Rangers,Florida Panthers,New York Rangers,4,3,SO
2018-03-11,Nashville Predators,New Jersey Devils,New Jersey Devils,Nashville Predators,3,2,SO
2018-03-11,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,Minnesota Wild,4,1,REG
2018-03-11,Chicago Blackhawks,Boston Bruins,Chicago Blackhawks,Boston Bruins,3,1,REG
2018-03-11,Calgary Flames,New York Islanders,New York Islanders,Calgary Flames,5,2,REG
2018-03-11,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,Dallas Stars,3,1,REG
2018-03-12,New York Rangers,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,6,3,REG
2018-03-12,Philadelphia Flyers,Vegas Golden Knights,Vegas Golden Knights,Philadelphia Flyers,3,2,REG
2018-03-12,Washington Capitals,Winnipeg Jets,Washington Capitals,Winnipeg Jets,3,2,OT
2018-03-12,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,5,2,REG
2018-03-12,Florida Panthers,Ottawa Senators,Ottawa Senators,Florida Panthers,5,3,REG
2018-03-13,Anaheim Ducks,St. Louis Blues,St. Louis Blues,Anaheim Ducks,4,2,REG
2018-03-13,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,3,0,REG
2018-03-13,San Jose Sharks,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,5,3,REG
2018-03-13,Carolina Hurricanes,Boston Bruins,Boston Bruins,Carolina Hurricanes,6,4,REG
2018-03-13,Montreal Canadiens,Dallas Stars,Montreal Canadiens,Dallas Stars,4,2,REG
2018-03-13,Tampa Bay Lightning,Ottawa Senators,Ottawa Senators,Tampa Bay Lightning,7,4,REG
2018-03-14,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,3,1,REG
2018-03-14,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,Minnesota Wild,5,1,REG
2018-03-14,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,4,3,SO
