date,home,away,winner,loser,winner_pts,loser_pts,end_type
2017-02-05,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,Boston Bruins,6,5,REG
2017-02-05,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,4,0,REG
2017-02-05,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,3,2,SO
2017-02-05,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,New York Islanders,5,4,OT
2017-02-05,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,Columbus Blue Jackets,5,1,REG
2017-02-05,St. Louis Blues,Pittsburgh Penguins,Pittsburgh Penguins,St. Louis Blues,4,1,REG
2017-02-05,Dallas Stars,Chicago Blackhawks,Chicago Blackhawks,Dallas Stars,5,3,REG
2017-02-05,Vancouver Canucks,Minnesota Wild,Minnesota Wild,Vancouver Canucks,6,3,REG
2017-02-05,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,San Jose Sharks,3,2,SO
2017-02-05,Washington Capitals,Los Angeles Kings,Washington Capitals,Los Angeles Kings,4,0,REG
2017-02-05,New York Rangers,Calgary Flames,New York Rangers,Calgary Flames,4,3,REG
2017-02-07,New Jersey Devils,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,2,1,REG
2017-02-07,New York Islanders,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,6,5,OT
2017-02-07,Philadelphia Flyers,St. Louis Blues,St. Louis Blues,Philadelphia Flyers,2,0,REG
2017-02-08,Buffalo Sabres,San Jose Sharks,Buffalo Sabres,San Jose Sharks,5,4,OT
2017-02-08,New York Rangers,Anaheim Ducks,New York Rangers,Anaheim Ducks,4,1,REG
2017-02-08,Pittsburgh Penguins,Calgary Flames,Calgary Flames,Pittsburgh Penguins,3,2,SO
2017-02-08,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,4,0,REG
2017-02-08,Toronto Maple Leafs,Dallas Stars,Toronto Maple Leafs,Dallas Stars,3,1,REG
2017-02-08,Ottawa Senators,St. Louis Blues,St. Louis Blues,Ottawa Senators,4,0,REG
2017-02-08,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,Detroit Red Wings,3,2,OT
2017-02-08,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,4,0,REG
2017-02-08,Nashville Predators,Vancouver Canucks,Nashville Predators,Vancouver Canucks,4,2,REG
2017-02-08,Winnipeg Jets,Minnesota Wild,Minnesota Wild,Winnipeg Jets,4,2,REG
2017-02-08,Colorado Avalanche,Montreal Canadiens,Colorado Avalanche,Montreal Canadiens,4,0,REG
2017-02-09,Minnesota Wild,Chicago Blackhawks,Chicago Blackhawks,Minnesota Wild,4,3,OT
2017-02-10,Boston Bruins,San Jose Sharks,Boston Bruins,San Jose Sharks,6,3,REG
2017-02-10,Buffalo Sabres,Anaheim Ducks,Anaheim Ducks,Buffalo Sabres,5,2,REG
2017-02-10,New York Rangers,Nashville Predators,New York Rangers,Nashville Predators,4,3,REG
2017-02-10,Philadelphia Flyers,New York Islanders,New York Islanders,Philadelphia Flyers,3,1,REG
2017-02-10,Washington Capitals,Detroit Red Wings,Washington Capitals,Detroit Red Wings,6,3,REG
2017-02-10,Columbus Blue Jackets,Vancouver Canucks,Vancouver Canucks,Columbus Blue Jackets,3,0,REG
2017-02-10,Toronto Maple Leafs,St. Louis Blues,St. Louis Blues,Toronto Maple Leafs,2,1,OT
2017-02-10,Ottawa Senators,Dallas Stars,Ottawa Senators,Dallas Stars,3,2,REG
2017-02-10,Florida Panthers,Los Angeles Kings,Los Angeles Kings,Florida Panthers,6,3,REG
2017-02-10,Colorado Avalanche,Pittsburgh Penguins,Pittsburgh Penguins,Colorado Avalanche,4,1,REG
2017-02-10,Arizona Coyotes,Montreal Canadiens,Montreal Canadiens,Arizona Coyotes,5,4,OT
2017-02-11,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,2,1,SO
2017-02-11,Winnipeg Jets,Chicago Blackhawks,Chicago Blackhawks,Winnipeg Jets,5,2,REG
2017-02-11,Boston Bruins,Vancouver Canucks,Boston Bruins,Vancouver Canucks,4,3,REG
2017-02-11,Ottawa Senators,New York Islanders,Ottawa Senators,New York Islanders,3,0,REG
2017-02-11,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,2,1,OT
2017-02-11,Nashville Predators,Florida Panthers,Florida Panthers,Nashville Predators,7,4,REG
2017-02-11,Dallas Stars,Carolina Hurricanes,Dallas Stars,Carolina Hurricanes,5,2,REG
2017-02-11,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,2,1,REG
2017-02-12,Toronto Maple Leafs,Buffalo Sabres,Buffalo Sabres,Toronto Maple Leafs,3,1,REG
2017-02-12,Montreal Canadiens,St. Louis Blues,St. Louis Blues,Montreal Canadiens,4,2,REG
2017-02-12,New York Rangers,Colorado Avalanche,New York Rangers,Colorado Avalanche,4,2,REG
2017-02-12,Winnipeg Jets,Tampa Bay Lightning,Tampa Bay Lightning,Winnipeg Jets,4,1,REG
2017-02-12,Washington Capitals,Anaheim Ducks,Washington Capitals,Anaheim Ducks,6,4,REG
2017-02-12,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,4,3,OT
2017-02-12,Edmonton Oilers,Chicago Blackhawks,Chicago Blackhawks,Edmonton Oilers,5,1,REG
2017-02-12,New Jersey Devils,San Jose Sharks,San Jose Sharks,New Jersey Devils,4,1,REG
2017-02-12,Minnesota Wild,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,6,3,REG
2017-02-12,New York Islanders,Colorado Avalanche,New York Islanders,Colorado Avalanche,5,1,REG
2017-02-12,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,5,3,REG
2017-02-13,Boston Bruins,Montreal Canadiens,Boston Bruins,Montreal Canadiens,4,0,REG
2017-02-13,Buffalo Sabres,Vancouver Canucks,Vancouver Canucks,Buffalo Sabres,4,2,REG
2017-02-14,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,3,2,REG
2017-02-14,Calgary Flames,Arizona Coyotes,Arizona Coyotes,Calgary Flames,4,0,REG
2017-02-15,New Jersey Devils,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,3,2,REG
2017-02-15,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,Vancouver Canucks,4,0,REG
2017-02-15,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,5,1,REG
2017-02-15,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,Ottawa Senators,3,2,REG
2017-02-15,Winnipeg Jets,Dallas Stars,Winnipeg Jets,Dallas Stars,5,2,REG
2017-02-15,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,5,2,REG
2017-02-16,Columbus Blue Jackets,Toronto Maple Leafs,Columbus Blue Jackets,Toronto Maple Leafs,5,2,REG
2017-02-16,Detroit Red Wings,St. Louis Blues,St. Louis Blues,Detroit Red Wings,2,0,REG
2017-02-16,Calgary Flames,Philadelphia Flyers,Calgary Flames,Philadelphia Flyers,3,1,REG
2017-02-16,San Jose Sharks,Florida Panthers,Florida Panthers,San Jose Sharks,6,5,OT
2017-02-17,New Jersey Devils,Ottawa Senators,Ottawa Senators,New Jersey Devils,3,0,REG
2017-02-17,New York Islanders,New York Rangers,New York Islanders,New York Rangers,4,2,REG
2017-02-17,Pittsburgh Penguins,Winnipeg Jets,Pittsburgh Penguins,Winnipeg Jets,4,3,OT
2017-02-17,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,2,0,REG
2017-02-17,St. Louis Blues,Vancouver Canucks,St. Louis Blues,Vancouver Canucks,4,3,REG
2017-02-17,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,3,1,REG
2017-02-17,Edmonton Oilers,Philadelphia Flyers,Edmonton Oilers,Philadelphia Flyers,6,3,REG
2017-02-17,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,Los Angeles Kings,5,3,REG
2017-02-18,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,2,1,OT
2017-02-18,Carolina Hurricanes,Colorado Avalanche,Colorado Avalanche,Carolina Hurricanes,2,1,OT
2017-02-18,Anaheim Ducks,Florida Panthers,Florida Panthers,Anaheim Ducks,4,1,REG
2017-02-18,Buffalo Sabres,St. Louis Blues,Buffalo Sabres,St. Louis Blues,3,2,REG
2017-02-18,Montreal Canadiens,Winnipeg Jets,Winnipeg Jets,Montreal Canadiens,3,1,REG
2017-02-18,Detroit Red Wings,Washington Capitals,Detroit Red Wings,Washington Capitals,3,2,SO
2017-02-19,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Toronto Maple Leafs,6,3,REG
2017-02-19,New Jersey Devils,New York Islanders,New Jersey Devils,New York Islanders,3,2,REG
2017-02-19,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,Chicago Blackhawks,3,1,REG
2017-02-19,Dallas Stars,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,4,3,OT
2017-02-19,Minnesota Wild,Nashville Predators,Minnesota Wild,Nashville Predators,5,2,REG
2017-02-19,Arizona Coyotes,San Jose Sharks,San Jose Sharks,Arizona Coyotes,4,1,REG
2017-02-19,Vancouver Canucks,Calgary Flames,Vancouver Canucks,Calgary Flames,2,1,OT
2017-02-19,Los Angeles Kings,Florida Panthers,Florida Panthers,Los Angeles Kings,3,2,REG
2017-02-19,New York Rangers,Washington Capitals,New York Rangers,Washington Capitals,2,1,REG
2017-02-19,Pittsburgh Penguins,Detroit Red Wings,Detroit Red Wings,Pittsburgh Penguins,5,2,REG
2017-02-19,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,Ottawa Senators,3,2,REG
2017-02-19,Buffalo Sabres,Chicago Blackhawks,Chicago Blackhawks,Buffalo Sabres,5,1,REG
2017-02-19,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,6,4,REG
2017-02-19,Columbus Blue Jackets,Nashville Predators,Nashville Predators,Columbus Blue Jackets,4,3,REG
2017-02-20,Carolina Hurricanes,Toronto Maple Leafs,Toronto Maple Leafs,Carolina Hurricanes,4,0,REG
2017-02-20,Colorado Avalanche,Tampa Bay Lightning,Tampa Bay Lightning,Colorado Avalanche,3,2,OT
2017-02-20,San Jose Sharks,Boston Bruins,Boston Bruins,San Jose Sharks,2,1,OT
2017-02-20,Vancouver Canucks,Philadelphia Flyers,Philadelphia Flyers,Vancouver Canucks,3,2,REG
2017-02-21,St. Louis Blues,Florida Panthers,Florida Panthers,St. Louis Blues,2,1,REG
2017-02-21,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,3,2,REG
2017-02-22,New Jersey Devils,Ottawa Senators,Ottawa Senators,New Jersey Devils,2,1,REG
2017-02-22,New York Rangers,Montreal Canadiens,Montreal Canadiens,New York Rangers,3,2,SO
2017-02-22,Carolina Hurricanes,Pittsburgh Penguins,Pittsburgh Penguins,Carolina Hurricanes,3,1,REG
2017-02-22,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,5,4,OT
2017-02-22,Detroit Red Wings,New York Islanders,New York Islanders,Detroit Red Wings,3,1,REG
2017-02-22,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,4,1,REG
2017-02-22,Nashville Predators,Calgary Flames,Calgary Flames,Nashville Predators,6,5,OT
2017-02-22,Minnesota Wild,Chicago Blackhawks,Chicago Blackhawks,Minnesota Wild,5,3,REG
2017-02-22,Colorado Avalanche,Los Angeles Kings,Los Angeles Kings,Colorado Avalanche,2,1,REG
2017-02-23,Florida Panthers,Edmonton Oilers,Edmonton Oilers,Florida Panthers,4,3,REG
2017-02-23,Philadelphia Flyers,Washington Capitals,Washington Capitals,Philadelphia Flyers,4,1,REG
2017-02-23,Anaheim Ducks,Boston Bruins,Anaheim Ducks,Boston Bruins,5,3,REG
2017-02-24,Toronto Maple Leafs,New York Rangers,New York Rangers,Toronto Maple Leafs,2,1,SO
2017-02-24,Montreal Canadiens,New York Islanders,New York Islanders,Montreal Canadiens,3,0,REG
2017-02-24,Tampa Bay Lightning,Calgary Flames,Calgary Flames,Tampa Bay Lightning,3,2,REG
2017-02-24,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,4,2,REG
2017-02-24,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,6,3,REG
2017-02-24,Los Angeles Kings,Boston Bruins,Boston Bruins,Los Angeles Kings,4,1,REG
2017-02-25,Washington Capitals,Edmonton Oilers,Washington Capitals,Edmonton Oilers,2,1,REG
2017-02-25,Florida Panthers,Calgary Flames,Calgary Flames,Florida Panthers,4,2,REG
2017-02-25,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,3,0,REG
2017-02-25,Dallas Stars,Arizona Coyotes,Dallas Stars,Arizona Coyotes,5,2,REG
2017-02-25,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,4,1,REG
2017-02-25,New Jersey Devils,New York Rangers,New York Rangers,New Jersey Devils,4,3,OT
2017-02-25,Nashville Predators,Washington Capitals,Nashville Predators,Washington Capitals,5,2,REG
2017-02-25,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,New York Islanders,4,0,REG
2017-02-26,Toronto Maple Leafs,Montreal Canadiens,Montreal Canadiens,Toronto Maple Leafs,3,2,OT
2017-02-26,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,4,2,REG
2017-02-26,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,5,3,REG
2017-02-26,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,4,1,REG
2017-02-26,Dallas Stars,Boston Bruins,Boston Bruins,Dallas Stars,6,3,REG
2017-02-26,Carolina Hurricanes,Calgary Flames,Calgary Flames,Carolina Hurricanes,3,1,REG
2017-02-26,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,New York Rangers,5,2,REG
2017-02-26,Nashville Predators,Edmonton Oilers,Nashville Predators,Edmonton Oilers,5,4,REG
2017-02-27,Florida Panthers,Ottawa Senators,Ottawa Senators,Florida Panthers,2,1,REG
2017-02-27,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,4,2,REG
2017-02-27,Arizona Coyotes,Buffalo Sabres,Arizona Coyotes,Buffalo Sabres,3,2,REG
2017-02-28,New Jersey Devils,Montreal Canadiens,Montreal Canadiens,New Jersey Devils,4,3,OT
2017-02-28,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,5,1,REG
2017-02-28,Minnesota Wild,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,5,4,OT
2017-03-01,Boston Bruins,Arizona Coyotes,Boston Bruins,Arizona Coyotes,4,1,REG
2017-03-01,Buffalo Sabres,Nashville Predators,Nashville Predators,Buffalo Sabres,5,4,OT
2017-03-01,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,4,1,REG
2017-03-01,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,4,0,REG
2017-03-01,Florida Panthers,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,3,2,SO
2017-03-01,St. Louis Blues,Edmonton Oilers,Edmonton Oilers,St. Louis Blues,2,1,REG
2017-03-01,Winnipeg Jets,Minnesota Wild,Minnesota Wild,Winnipeg Jets,6,5,REG
2017-03-01,Dallas Stars,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,3,2,REG
2017-03-01,Calgary Flames,Los Angeles Kings,Calgary Flames,Los Angeles Kings,2,1,OT
2017-03-01,Vancouver Canucks,Detroit Red Wings,Detroit Red Wings,Vancouver Canucks,3,2,OT
2017-03-01,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,3,1,REG
2017-03-02,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,4,3,OT
2017-03-02,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,4,1,REG
2017-03-03,Boston Bruins,New York Rangers,New York Rangers,Boston Bruins,2,1,REG
2017-03-03,Buffalo Sabres,Arizona Coyotes,Buffalo Sabres,Arizona Coyotes,6,3,REG
2017-03-03,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,Florida Panthers,2,1,SO
2017-03-03,Montreal Canadiens,Nashville Predators,Montreal Canadiens,Nashville Predators,2,1,REG
2017-03-03,Ottawa Senators,Colorado Avalanche,Ottawa Senators,Colorado Avalanche,2,1,REG
2017-03-03,Dallas Stars,New York Islanders,New York Islanders,Dallas Stars,5,4,REG
2017-03-03,Los Angeles Kings,Toronto Maple Leafs,Los Angeles Kings,Toronto Maple Leafs,3,2,SO
2017-03-03,San Jose Sharks,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,3,1,REG
2017-03-04,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,5,2,REG
2017-03-04,Carolina Hurricanes,Arizona Coyotes,Arizona Coyotes,Carolina Hurricanes,4,2,REG
2017-03-04,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,3,0,REG
2017-03-04,Chicago Blackhawks,New York Islanders,Chicago Blackhawks,New York Islanders,2,1,SO
2017-03-04,Calgary Flames,Detroit Red Wings,Calgary Flames,Detroit Red Wings,3,2,OT
2017-03-04,Anaheim Ducks,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,5,2,REG
2017-03-05,Boston Bruins,New Jersey Devils,Boston Bruins,New Jersey Devils,3,2,REG
2017-03-05,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,Buffalo Sabres,2,1,SO
2017-03-05,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,3,2,REG
2017-03-05,Florida Panthers,Dallas Stars,Dallas Stars,Florida Panthers,2,1,REG
2017-03-05,New York Rangers,Montreal Canadiens,Montreal Canadiens,New York Rangers,4,1,REG
2017-03-05,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,5,1,REG
2017-03-05,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,2,1,OT
2017-03-05,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,5,3,REG
2017-03-05,Edmonton Oilers,Detroit Red Wings,Edmonton Oilers,Detroit Red Wings,4,3,REG
2017-03-05,Los Angeles Kings,Vancouver Canucks,Vancouver Canucks,Los Angeles Kings,4,3,REG
2017-03-05,Calgary Flames,New York Islanders,Calgary Flames,New York Islanders,5,2,REG
2017-03-05,New Jersey Devils,Columbus Blue Jackets,Columbus Blue Jackets,New Jersey Devils,3,0,REG
2017-03-05,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,4,3,REG
2017-03-05,Minnesota Wild,San Jose Sharks,Minnesota Wild,San Jose Sharks,3,1,REG
2017-03-06,Colorado Avalanche,St. Louis Blues,St. Louis Blues,Colorado Avalanche,3,0,REG
2017-03-06,Anaheim Ducks,Vancouver Canucks,Vancouver Canucks,Anaheim Ducks,2,1,REG
2017-03-06,Arizona Coyotes,Carolina Hurricanes,Carolina Hurricanes,Arizona Coyotes,2,1,REG
2017-03-07,Washington Capitals,Dallas Stars,Dallas Stars,Washington Capitals,4,2,REG
2017-03-07,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,4,2,REG
2017-03-07,Winnipeg Jets,San Jose Sharks,San Jose Sharks,Winnipeg Jets,3,2,REG
2017-03-08,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,2,0,REG
2017-03-08,Buffalo Sabres,Philadelphia Flyers,Philadelphia Flyers,Buffalo Sabres,6,3,REG
2017-03-08,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,3,2,REG
2017-03-08,Florida Panthers,New York Rangers,New York Rangers,Florida Panthers,5,2,REG
2017-03-08,Minnesota Wild,St. Louis Blues,St. Louis Blues,Minnesota Wild,2,1,REG
2017-03-08,Colorado Avalanche,Carolina Hurricanes,Colorado Avalanche,Carolina Hurricanes,3,1,REG
2017-03-08,Edmonton Oilers,New York Islanders,New York Islanders,Edmonton Oilers,4,1,REG
2017-03-08,Vancouver Canucks,Montreal Canadiens,Montreal Canadiens,Vancouver Canucks,2,1,OT
2017-03-08,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,4,3,SO
2017-03-09,Boston Bruins,Detroit Red Wings,Boston Bruins,Detroit Red Wings,5,1,REG
2017-03-09,Dallas Stars,Ottawa Senators,Ottawa Senators,Dallas Stars,5,2,REG
2017-03-09,Winnipeg Jets,Pittsburgh Penguins,Pittsburgh Penguins,Winnipeg Jets,7,4,REG
2017-03-10,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,New York Rangers,4,3,REG
2017-03-10,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,4,2,REG
2017-03-10,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,4,1,REG
2017-03-10,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,New Jersey Devils,3,2,REG
2017-03-10,Calgary Flames,Montreal Canadiens,Calgary Flames,Montreal Canadiens,4,0,REG
2017-03-10,Arizona Coyotes,Ottawa Senators,Ottawa Senators,Arizona Coyotes,3,2,OT
2017-03-10,Vancouver Canucks,New York Islanders,New York Islanders,Vancouver Canucks,4,3,OT
2017-03-10,Los Angeles Kings,Nashville Predators,Los Angeles Kings,Nashville Predators,3,2,OT
2017-03-10,San Jose Sharks,Washington Capitals,San Jose Sharks,Washington Capitals,4,2,REG
2017-03-11,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,4,3,REG
2017-03-11,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,4,2,REG
2017-03-11,Florida Panthers,Minnesota Wild,Minnesota Wild,Florida Panthers,7,4,REG
2017-03-11,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,4,3,REG
2017-03-11,Edmonton Oilers,Pittsburgh Penguins,Pittsburgh Penguins,Edmonton Oilers,3,2,SO
2017-03-11,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,2,1,REG
2017-03-11,San Jose Sharks,Nashville Predators,Nashville Predators,San Jose Sharks,3,1,REG
2017-03-12,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,5,3,REG
2017-03-12,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,3,2,REG
2017-03-12,Carolina Hurricanes,Toronto Maple Leafs,Toronto Maple Leafs,Carolina Hurricanes,3,2,OT
2017-03-12,Winnipeg Jets,Calgary Flames,Calgary Flames,Winnipeg Jets,3,0,REG
2017-03-12,Colorado Avalanche,Ottawa Senators,Ottawa Senators,Colorado Avalanche,4,2,REG
2017-03-12,St. Louis Blues,New York Islanders,St. Louis Blues,New York Islanders,4,3,REG
2017-03-12,Arizona Coyotes,New Jersey Devils,Arizona Coyotes,New Jersey Devils,5,4,REG
2017-03-12,Vancouver Canucks,Pittsburgh Penguins,Pittsburgh Penguins,Vancouver Canucks,3,0,REG
2017-03-12,Los Angeles Kings,Washington Capitals,Los Angeles Kings,Washington Capitals,4,2,REG
2017-03-12,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,4,2,REG
2017-03-12,Detroit Red Wings,New York Rangers,New York Rangers,Detroit Red Wings,4,1,REG
2017-03-12,Edmonton Oilers,Montreal Canadiens,Montreal Canadiens,Edmonton Oilers,4,1,REG
2017-03-13,Anaheim Ducks,Washington Capitals,Anaheim Ducks,Washington Capitals,5,2,REG
2017-03-13,San Jose Sharks,Dallas Stars,San Jose Sharks,Dallas Stars,5,1,REG
2017-03-13,New York Rangers,Tampa Bay Lightning,Tampa Bay Lightning,New York Rangers,3,2,REG
2017-03-13,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,Philadelphia Flyers,5,3,REG
2017-03-13,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,New York Islanders,8,4,REG
2017-03-14,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,5,4,OT
2017-03-14,Calgary Flames,Pittsburgh Penguins,Calgary Flames,Pittsburgh Penguins,4,3,SO
2017-03-14,Vancouver Canucks,Boston Bruins,Boston Bruins,Vancouver Canucks,6,3,REG
2017-03-14,Los Angeles Kings,St. Louis Blues,St. Louis Blues,Los Angeles Kings,3,1,REG
2017-03-14,Washington Capitals,Minnesota Wild,Washington Capitals,Minnesota Wild,4,2,REG
2017-03-14,Carolina Hurricanes,New York Islanders,New York Islanders,Carolina Hurricanes,3,2,OT
2017-03-14,Montreal Canadiens,Chicago Blackhawks,Chicago Blackhawks,Montreal Canadiens,4,2,REG
2017-03-14,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,Ottawa Senators,2,1,OT
2017-03-14,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,6,2,REG
2017-03-15,Edmonton Oilers,Dallas Stars,Edmonton Oilers,Dallas Stars,5,1,REG
2017-03-15,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,Los Angeles Kings,3,2,SO
2017-03-15,San Jose Sharks,Buffalo Sabres,San Jose Sharks,Buffalo Sabres,4,1,REG
2017-03-15,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,4,0,REG
2017-03-16,Calgary Flames,Boston Bruins,Boston Bruins,Calgary Flames,5,2,REG
2017-03-16,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,Detroit Red Wings,3,1,REG
2017-03-16,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,St. Louis Blues,2,1,REG
2017-03-16,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,6,2,REG
2017-03-16,New York Islanders,Winnipeg Jets,Winnipeg Jets,New York Islanders,4,2,REG
2017-03-16,Washington Capitals,Nashville Predators,Nashville Predators,Washington Capitals,2,1,OT
2017-03-16,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,3,1,REG
2017-03-16,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,2,1,REG
2017-03-16,Ottawa Senators,Chicago Blackhawks,Chicago Blackhawks,Ottawa Senators,2,1,REG
2017-03-16,Tampa Bay Lightning,Toronto Maple Leafs,Toronto Maple Leafs,Tampa Bay Lightning,4,0,REG
2017-03-17,Edmonton Oilers,Boston Bruins,Edmonton Oilers,Boston Bruins,7,4,REG
2017-03-17,Vancouver Canucks,Dallas Stars,Dallas Stars,Vancouver Canucks,4,2,REG
2017-03-17,Arizona Coyotes,Detroit Red Wings,Detroit Red Wings,Arizona Coyotes,5,4,SO
2017-03-17,Los Angeles Kings,Buffalo Sabres,Los Angeles Kings,Buffalo Sabres,2,0,REG
2017-03-17,San Jose Sharks,St. Louis Blues,St. Louis Blues,San Jose Sharks,4,1,REG
2017-03-17,New York Rangers,Florida Panthers,Florida Panthers,New York Rangers,4,3,SO
2017-03-17,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,6,4,REG
2017-03-18,Calgary Flames,Dallas Stars,Calgary Flames,Dallas Stars,3,1,REG
